income_line_id,household_id,owner,source_type,frequency,net_or_gross,amount_annualized
HH004396_I1,HH004396,joint,rental_income,annual,gross,107758.43
HH004397_I1,HH004397,client_1,bonus,monthly,gross,30909.72
HH004397_I2,HH004397,client_1,rental_income,monthly,gross,22287.9
HH004397_I3,HH004397,client_1,rental_income,monthly,gross,21553.49
HH004398_I1,HH004398,client_1,pension_income,monthly,gross,2353.71
HH004398_I2,HH004398,client_1,interest_dividends,monthly,gross,7166.9
HH004398_I3,HH004398,joint,business_income,monthly,gross,11537.17
HH004399_I1,HH004399,client_1,pension_income,annual,gross,17272.45
HH004399_I2,HH004399,client_1,salary,weekly,gross,5818.94
HH004399_I3,HH004399,client_1,business_income,monthly,gross,16096.19
HH004399_I4,HH004399,client_1,pension_income,annual,gross,19676.86
HH004400_I1,HH004400,client_1,rental_income,monthly,gross,18969.03
HH004400_I2,HH004400,client_2,pension_income,monthly,gross,119133.14
HH004401_I1,HH004401,client_1,rental_income,ad_hoc,gross,58288.95
HH004401_I2,HH004401,client_2,pension_income,monthly,gross,74577.77
HH004402_I1,HH004402,client_2,social_security,monthly,gross,6979.73
HH004402_I2,HH004402,joint,salary,monthly,gross,9248.15
HH004402_I3,HH004402,joint,salary,monthly,gross,17983.06
HH004403_I1,HH004403,client_1,interest_dividends,monthly,gross,57266.22
HH004403_I2,HH004403,client_1,social_security,monthly,gross,32057.94
HH004403_I3,HH004403,client_1,business_income,monthly,gross,51531.98
HH004403_I4,HH004403,client_2,rental_income,weekly,gross,1751.52
HH004404_I1,HH004404,client_1,rental_income,monthly,gross,45596.27
HH004404_I2,HH004404,client_1,rental_income,monthly,gross,97088.53
HH004405_I1,HH004405,client_1,interest_dividends,monthly,gross,157458.05
HH004406_I1,HH004406,client_1,pension_income,monthly,gross,30722.99
HH004407_I1,HH004407,joint,bonus,quarterly,gross,968.23
HH004407_I2,HH004407,joint,business_income,monthly,gross,825.41
HH004407_I3,HH004407,client_1,rental_income,annual,gross,1870.25
HH004408_I1,HH004408,client_1,rental_income,weekly,gross,444633.39
HH004409_I1,HH004409,client_2,business_income,monthly,gross,48275.54
HH004409_I2,HH004409,client_1,bonus,monthly,gross,74802.04
HH004409_I3,HH004409,client_1,bonus,monthly,gross,44133.29
HH004409_I4,HH004409,joint,social_security,monthly,gross,0.0
HH004409_I5,HH004409,client_1,business_income,monthly,gross,0.0
HH004409_I6,HH004409,client_2,rental_income,weekly,gross,0.0
HH004409_I7,HH004409,client_2,bonus,quarterly,gross,0.0
HH004410_I1,HH004410,client_1,pension_income,monthly,gross,53064.38
HH004411_I1,HH004411,client_1,salary,ad_hoc,gross,133741.59
HH004412_I1,HH004412,client_1,rental_income,monthly,gross,137944.76
HH004413_I1,HH004413,client_1,rental_income,monthly,gross,6567.74
HH004413_I2,HH004413,client_1,salary,monthly,gross,24571.92
HH004414_I1,HH004414,client_1,interest_dividends,monthly,gross,794.9
HH004414_I2,HH004414,client_1,business_income,ad_hoc,gross,947.01
HH004414_I3,HH004414,client_1,social_security,monthly,gross,1632.46
HH004414_I4,HH004414,client_1,business_income,monthly,gross,1079.31
HH004414_I5,HH004414,client_2,bonus,ad_hoc,gross,0.0
HH004415_I1,HH004415,client_1,bonus,annual,gross,92976.75
HH004415_I2,HH004415,client_1,rental_income,monthly,gross,134299.56
HH004416_I1,HH004416,client_1,salary,quarterly,gross,178621.76
HH004417_I1,HH004417,client_1,social_security,monthly,gross,231470.66
HH004418_I1,HH004418,joint,interest_dividends,annual,gross,118361.13
HH004419_I1,HH004419,client_1,rental_income,monthly,gross,134368.26
HH004420_I1,HH004420,client_1,bonus,monthly,gross,4229.49
HH004420_I2,HH004420,client_1,salary,ad_hoc,gross,3591.43
HH004420_I3,HH004420,client_2,social_security,annual,gross,8549.49
HH004421_I1,HH004421,client_1,interest_dividends,monthly,gross,271612.79
HH004422_I1,HH004422,client_2,interest_dividends,monthly,gross,51932.91
HH004423_I1,HH004423,client_1,salary,monthly,gross,47739.84
HH004423_I2,HH004423,client_1,bonus,monthly,gross,115468.16
HH004424_I1,HH004424,joint,social_security,weekly,gross,23127.33
HH004425_I1,HH004425,client_1,business_income,monthly,gross,144188.69
HH004426_I1,HH004426,client_1,salary,weekly,gross,64446.16
HH004426_I2,HH004426,joint,interest_dividends,monthly,gross,67473.17
HH004426_I3,HH004426,client_1,interest_dividends,weekly,gross,31288.67
HH004427_I1,HH004427,client_2,pension_income,weekly,gross,7940.1
HH004428_I1,HH004428,client_1,social_security,monthly,gross,24003.37
HH004428_I2,HH004428,client_1,business_income,monthly,gross,47979.08
HH004428_I3,HH004428,client_2,salary,monthly,gross,41767.27
HH004428_I4,HH004428,client_2,business_income,monthly,gross,49458.28
HH004428_I5,HH004428,joint,salary,monthly,gross,0.0
HH004428_I6,HH004428,client_2,bonus,weekly,gross,0.0
HH004429_I1,HH004429,client_1,business_income,monthly,gross,16705.52
HH004429_I2,HH004429,client_2,rental_income,weekly,gross,3995.5
HH004429_I3,HH004429,client_2,interest_dividends,annual,gross,16962.26
HH004430_I1,HH004430,client_1,social_security,quarterly,gross,33325.04
HH004430_I2,HH004430,client_1,bonus,monthly,gross,50460.13
HH004431_I1,HH004431,joint,salary,monthly,gross,65271.17
HH004431_I2,HH004431,client_2,social_security,monthly,gross,39863.82
HH004431_I3,HH004431,client_2,bonus,quarterly,gross,60176.76
HH004432_I1,HH004432,client_2,pension_income,weekly,gross,6888.62
HH004432_I2,HH004432,client_1,rental_income,monthly,gross,14341.11
HH004432_I3,HH004432,client_1,salary,quarterly,gross,25626.27
HH004432_I4,HH004432,client_1,pension_income,weekly,gross,20599.33
HH004432_I5,HH004432,client_2,rental_income,monthly,gross,0.0
HH004433_I1,HH004433,client_1,rental_income,monthly,gross,24206.49
HH004433_I2,HH004433,client_1,rental_income,monthly,gross,91859.83
HH004434_I1,HH004434,client_1,pension_income,weekly,gross,25390.52
HH004434_I2,HH004434,client_1,salary,monthly,gross,31378.92
HH004434_I3,HH004434,client_1,business_income,monthly,gross,52009.02
HH004434_I4,HH004434,client_1,interest_dividends,annual,gross,19455.97
HH004435_I1,HH004435,client_1,pension_income,ad_hoc,gross,2324.13
HH004435_I2,HH004435,client_1,rental_income,monthly,gross,5384.53
HH004436_I1,HH004436,client_2,salary,monthly,gross,65309.89
HH004437_I1,HH004437,client_1,rental_income,weekly,gross,8670.28
HH004437_I2,HH004437,client_1,salary,monthly,gross,30489.62
HH004438_I1,HH004438,client_2,pension_income,monthly,gross,43252.64
HH004439_I1,HH004439,client_1,rental_income,monthly,gross,106719.31
HH004440_I1,HH004440,client_1,pension_income,monthly,gross,13928.06
HH004441_I1,HH004441,client_2,business_income,monthly,gross,8817.51
HH004441_I2,HH004441,client_1,business_income,annual,gross,87832.78
HH004442_I1,HH004442,client_1,social_security,monthly,gross,82553.95
HH004442_I2,HH004442,joint,bonus,quarterly,gross,134307.91
HH004442_I3,HH004442,client_1,pension_income,annual,gross,112389.86
HH004442_I4,HH004442,client_1,rental_income,quarterly,gross,0.0
HH004443_I1,HH004443,client_2,social_security,quarterly,gross,8784.31
HH004443_I2,HH004443,client_1,social_security,monthly,gross,36990.0
HH004443_I3,HH004443,client_1,bonus,monthly,gross,32284.37
HH004443_I4,HH004443,client_1,bonus,monthly,gross,14478.47
HH004443_I5,HH004443,client_2,salary,ad_hoc,gross,0.0
HH004444_I1,HH004444,client_2,business_income,monthly,gross,57852.41
HH004444_I2,HH004444,client_1,business_income,ad_hoc,gross,18792.99
HH004444_I3,HH004444,joint,bonus,ad_hoc,gross,98174.09
HH004445_I1,HH004445,client_1,business_income,annual,gross,62423.33
HH004446_I1,HH004446,client_1,pension_income,quarterly,gross,134995.41
HH004447_I1,HH004447,client_1,interest_dividends,monthly,gross,13345.78
HH004447_I2,HH004447,client_2,business_income,monthly,gross,23601.24
HH004448_I1,HH004448,client_1,rental_income,monthly,gross,33001.32
HH004448_I2,HH004448,client_2,business_income,monthly,gross,130206.68
HH004449_I1,HH004449,client_1,business_income,monthly,gross,33491.44
HH004450_I1,HH004450,client_1,pension_income,monthly,gross,15485.72
HH004450_I2,HH004450,client_1,interest_dividends,monthly,gross,92873.37
HH004451_I1,HH004451,joint,salary,weekly,gross,129692.48
HH004452_I1,HH004452,client_1,salary,annual,gross,115070.76
HH004453_I1,HH004453,client_1,pension_income,weekly,gross,2553.7
HH004453_I2,HH004453,joint,bonus,ad_hoc,gross,15917.03
HH004454_I1,HH004454,client_1,social_security,monthly,gross,27325.14
HH004454_I2,HH004454,client_1,rental_income,monthly,gross,31112.07
HH004454_I3,HH004454,client_1,bonus,monthly,gross,32882.41
HH004454_I4,HH004454,client_1,business_income,monthly,gross,0.0
HH004455_I1,HH004455,joint,salary,ad_hoc,gross,105437.39
HH004456_I1,HH004456,client_2,bonus,weekly,gross,89106.62
HH004456_I2,HH004456,joint,salary,monthly,gross,164848.04
HH004456_I3,HH004456,joint,rental_income,monthly,gross,143722.0
HH004456_I4,HH004456,client_2,salary,annual,gross,6808.94
HH004457_I1,HH004457,client_1,interest_dividends,monthly,gross,95951.9
HH004458_I1,HH004458,client_1,salary,monthly,gross,17339.04
HH004458_I2,HH004458,client_1,salary,monthly,gross,145868.96
HH004459_I1,HH004459,client_1,salary,monthly,gross,51576.73
HH004459_I2,HH004459,client_2,bonus,monthly,gross,79664.66
HH004460_I1,HH004460,client_1,interest_dividends,annual,gross,22961.81
HH004460_I2,HH004460,client_1,salary,monthly,gross,13874.46
HH004460_I3,HH004460,client_1,social_security,monthly,gross,47808.5
HH004460_I4,HH004460,client_2,pension_income,monthly,gross,47155.53
HH004461_I1,HH004461,client_1,rental_income,monthly,gross,22266.45
HH004461_I2,HH004461,joint,salary,weekly,gross,45598.15
HH004461_I3,HH004461,client_1,rental_income,monthly,gross,97010.43
HH004462_I1,HH004462,client_1,pension_income,weekly,gross,5161.42
HH004463_I1,HH004463,joint,salary,weekly,gross,23953.45
HH004463_I2,HH004463,client_1,rental_income,annual,gross,20436.42
HH004463_I3,HH004463,client_2,business_income,monthly,gross,11887.3
HH004463_I4,HH004463,client_1,pension_income,monthly,gross,9748.18
HH004463_I5,HH004463,client_1,bonus,quarterly,gross,9386.64
HH004464_I1,HH004464,client_1,pension_income,quarterly,gross,34226.15
HH004465_I1,HH004465,client_1,interest_dividends,monthly,gross,148575.66
HH004466_I1,HH004466,client_1,bonus,monthly,gross,48925.87
HH004466_I2,HH004466,client_1,rental_income,monthly,gross,36899.74
HH004466_I3,HH004466,joint,rental_income,monthly,gross,157708.28
HH004467_I1,HH004467,client_2,business_income,monthly,gross,24053.06
HH004467_I2,HH004467,client_1,salary,weekly,gross,38915.12
HH004468_I1,HH004468,client_1,bonus,monthly,gross,25437.7
HH004468_I2,HH004468,client_1,business_income,weekly,gross,97135.44
HH004469_I1,HH004469,client_1,bonus,monthly,gross,72058.48
HH004469_I2,HH004469,client_1,pension_income,monthly,gross,63506.53
HH004469_I3,HH004469,client_1,pension_income,monthly,gross,45650.63
HH004470_I1,HH004470,client_1,rental_income,annual,gross,32163.74
HH004470_I2,HH004470,client_1,salary,quarterly,gross,52396.83
HH004471_I1,HH004471,client_1,social_security,weekly,gross,41944.01
HH004472_I1,HH004472,joint,pension_income,monthly,gross,91250.78
HH004473_I1,HH004473,client_2,rental_income,weekly,gross,137098.95
HH004474_I1,HH004474,client_1,salary,monthly,gross,14971.03
HH004474_I2,HH004474,client_1,rental_income,monthly,gross,15577.72
HH004474_I3,HH004474,client_1,business_income,monthly,gross,11381.13
HH004474_I4,HH004474,client_1,rental_income,weekly,gross,1942.12
HH004474_I5,HH004474,client_1,business_income,ad_hoc,gross,0.0
HH004475_I1,HH004475,client_2,bonus,monthly,gross,12616.09
HH004476_I1,HH004476,client_1,rental_income,weekly,gross,10734.91
HH004476_I2,HH004476,client_1,bonus,weekly,gross,10319.42
HH004476_I3,HH004476,client_2,social_security,monthly,gross,5788.07
HH004477_I1,HH004477,client_2,rental_income,monthly,gross,151502.4
HH004478_I1,HH004478,client_2,rental_income,annual,gross,161979.69
HH004479_I1,HH004479,joint,rental_income,weekly,gross,800.54
HH004479_I2,HH004479,client_1,business_income,monthly,gross,1489.72
HH004479_I3,HH004479,client_1,interest_dividends,ad_hoc,gross,2474.17
HH004480_I1,HH004480,client_1,social_security,weekly,gross,167605.1
HH004481_I1,HH004481,client_1,social_security,monthly,gross,20206.95
HH004482_I1,HH004482,client_1,social_security,ad_hoc,gross,2115.88
HH004482_I2,HH004482,client_1,rental_income,monthly,gross,3514.86
HH004482_I3,HH004482,joint,pension_income,monthly,gross,3039.51
HH004482_I4,HH004482,client_2,pension_income,monthly,gross,1038.34
HH004482_I5,HH004482,client_2,interest_dividends,monthly,gross,0.0
HH004482_I6,HH004482,joint,business_income,monthly,gross,0.0
HH004483_I1,HH004483,client_1,social_security,monthly,gross,9623.08
HH004483_I2,HH004483,joint,salary,monthly,gross,12384.79
HH004483_I3,HH004483,client_1,rental_income,ad_hoc,gross,12416.82
HH004483_I4,HH004483,client_1,bonus,monthly,gross,0.0
HH004484_I1,HH004484,client_2,interest_dividends,annual,gross,29703.64
HH004484_I2,HH004484,client_1,rental_income,quarterly,gross,108234.8
HH004485_I1,HH004485,client_1,salary,monthly,gross,14159.47
HH004485_I2,HH004485,client_2,business_income,monthly,gross,29988.87
HH004486_I1,HH004486,client_1,social_security,ad_hoc,gross,33674.72
HH004486_I2,HH004486,client_1,interest_dividends,annual,gross,36771.01
HH004486_I3,HH004486,client_1,bonus,weekly,gross,7821.49
HH004486_I4,HH004486,client_1,bonus,monthly,gross,14129.86
HH004486_I5,HH004486,joint,interest_dividends,monthly,gross,0.0
HH004487_I1,HH004487,client_1,bonus,quarterly,gross,167371.41
HH004488_I1,HH004488,client_1,social_security,monthly,gross,9566.67
HH004488_I2,HH004488,client_1,salary,monthly,gross,61894.21
HH004489_I1,HH004489,client_1,social_security,monthly,gross,49249.93
HH004490_I1,HH004490,client_1,salary,monthly,gross,15898.3
HH004490_I2,HH004490,joint,bonus,monthly,gross,15864.15
HH004490_I3,HH004490,client_2,bonus,ad_hoc,gross,5681.13
HH004491_I1,HH004491,client_2,interest_dividends,monthly,gross,64672.18
HH004491_I2,HH004491,client_2,salary,monthly,gross,19406.28
HH004491_I3,HH004491,client_1,salary,monthly,gross,67123.69
HH004492_I1,HH004492,joint,pension_income,annual,gross,17056.93
HH004492_I2,HH004492,client_1,business_income,annual,gross,34719.99
HH004493_I1,HH004493,client_1,social_security,annual,gross,28150.61
HH004493_I2,HH004493,client_1,rental_income,monthly,gross,11813.17
HH004493_I3,HH004493,client_1,social_security,monthly,gross,14800.31
HH004493_I4,HH004493,client_1,salary,annual,gross,33228.47
HH004494_I1,HH004494,client_1,business_income,monthly,gross,6715.53
HH004494_I2,HH004494,client_1,social_security,quarterly,gross,21530.08
HH004495_I1,HH004495,client_2,bonus,monthly,gross,15534.74
HH004496_I1,HH004496,client_1,social_security,monthly,gross,105258.53
HH004497_I1,HH004497,client_2,business_income,monthly,gross,293419.01
HH004498_I1,HH004498,client_1,social_security,weekly,gross,62645.78
HH004499_I1,HH004499,client_2,pension_income,ad_hoc,gross,24408.61
HH004500_I1,HH004500,client_1,pension_income,monthly,gross,68437.85
HH004501_I1,HH004501,client_1,business_income,monthly,gross,161821.51
HH004502_I1,HH004502,client_1,pension_income,monthly,gross,165647.75
HH004503_I1,HH004503,client_1,rental_income,monthly,gross,101669.32
HH004504_I1,HH004504,client_1,business_income,monthly,gross,37420.48
HH004504_I2,HH004504,client_1,business_income,monthly,gross,17917.14
HH004504_I3,HH004504,client_1,rental_income,quarterly,gross,46241.35
HH004505_I1,HH004505,client_1,interest_dividends,monthly,gross,4254.29
HH004505_I2,HH004505,client_1,rental_income,quarterly,gross,6832.17
HH004506_I1,HH004506,client_1,rental_income,weekly,gross,26563.46
HH004506_I2,HH004506,client_1,social_security,annual,gross,32642.34
HH004507_I1,HH004507,client_2,salary,annual,gross,132764.27
HH004508_I1,HH004508,client_1,bonus,monthly,gross,27330.68
HH004508_I2,HH004508,client_1,rental_income,weekly,gross,10301.73
HH004508_I3,HH004508,joint,interest_dividends,monthly,gross,87184.11
HH004509_I1,HH004509,client_2,bonus,monthly,gross,141946.75
HH004510_I1,HH004510,client_1,social_security,monthly,gross,170583.77
HH004511_I1,HH004511,client_1,salary,weekly,gross,1565.68
HH004511_I2,HH004511,client_1,interest_dividends,annual,gross,438.96
HH004511_I3,HH004511,client_2,business_income,annual,gross,705.56
HH004511_I4,HH004511,client_2,bonus,annual,gross,1123.93
HH004512_I1,HH004512,client_1,bonus,monthly,gross,242523.5
HH004513_I1,HH004513,client_1,interest_dividends,monthly,gross,111779.79
HH004514_I1,HH004514,client_1,salary,monthly,gross,10428.78
HH004514_I2,HH004514,client_1,salary,monthly,gross,36543.97
HH004515_I1,HH004515,client_1,pension_income,monthly,gross,192711.78
HH004515_I2,HH004515,joint,business_income,monthly,gross,113484.99
HH004515_I3,HH004515,client_2,social_security,weekly,gross,155984.94
HH004516_I1,HH004516,client_1,salary,monthly,gross,163208.0
HH004517_I1,HH004517,client_1,pension_income,monthly,gross,114236.13
HH004518_I1,HH004518,client_2,interest_dividends,annual,gross,163208.0
HH004519_I1,HH004519,client_1,salary,monthly,gross,41163.0
HH004520_I1,HH004520,client_1,salary,annual,gross,7715.62
HH004520_I2,HH004520,joint,interest_dividends,ad_hoc,gross,4289.1
HH004520_I3,HH004520,client_2,bonus,monthly,gross,20867.47
HH004521_I1,HH004521,joint,business_income,monthly,gross,17528.75
HH004522_I1,HH004522,client_1,interest_dividends,monthly,gross,10042.76
HH004522_I2,HH004522,joint,business_income,monthly,gross,26307.12
HH004523_I1,HH004523,client_1,business_income,monthly,gross,27864.77
HH004523_I2,HH004523,client_1,pension_income,weekly,gross,25663.08
HH004523_I3,HH004523,client_1,pension_income,monthly,gross,22972.65
HH004523_I4,HH004523,client_1,business_income,monthly,gross,0.0
HH004523_I5,HH004523,client_1,social_security,monthly,gross,0.0
HH004524_I1,HH004524,client_1,pension_income,annual,gross,49458.98
HH004525_I1,HH004525,client_1,salary,monthly,gross,2298.84
HH004525_I2,HH004525,client_1,rental_income,monthly,gross,12714.78
