policy_id,household_id,owner,policy_type,monthly_cost,amount_assured,assured_until
HH003126_PP1,HH003126,client_1,disability,197.91,1224396.93,2046-09-01
HH003127_PP1,HH003127,client_1,life,405.25,1529627.27,2059-01-05
HH003128_PP1,HH003128,client_1,disability,81.28,108306.68,2059-06-29
HH003130_PP1,HH003130,client_1,disability,106.47,473502.96,2032-01-07
HH003131_PP1,HH003131,client_1,ltc,59.41,262460.42,2043-01-10
HH003132_PP1,HH003132,client_1,disability,2224.79,2285925.78,2035-06-08
HH003134_PP1,HH003134,client_1,life,900.97,1150871.9,2057-05-11
HH003136_PP1,HH003136,client_1,life,1015.66,1427063.91,2054-04-10
HH003142_PP1,HH003142,client_1,life,128.87,311327.94,2043-03-02
HH003143_PP1,HH003143,client_1,ltc,1309.24,2215892.43,2046-12-06
HH003144_PP1,HH003144,client_1,life,2962.49,3432957.52,2058-03-31
HH003146_PP1,HH003146,client_1,ltc,361.05,424347.33,2038-02-23
HH003148_PP1,HH003148,client_1,ltc,187.53,605769.76,2033-05-08
HH003149_PP1,HH003149,client_1,life,905.85,1107857.49,2035-04-17
HH003150_PP1,HH003150,client_1,ltc,1004.44,936769.82,2051-08-21
HH003152_PP1,HH003152,client_1,disability,313.39,925950.19,2036-03-18
HH003153_PP1,HH003153,client_1,disability,1792.34,2465227.92,2043-06-19
HH003155_PP1,HH003155,client_1,ltc,19.13,126530.0,2059-04-28
HH003156_PP1,HH003156,client_1,life,1184.63,1166943.88,2056-09-12
HH003157_PP1,HH003157,client_1,ltc,266.66,568104.85,2054-07-28
HH003158_PP1,HH003158,client_1,ltc,1051.2,2031613.82,2034-01-28
HH003159_PP1,HH003159,client_1,disability,167.69,221230.95,2040-02-10
HH003161_PP1,HH003161,client_1,ltc,304.94,479136.38,2060-01-11
HH003162_PP1,HH003162,client_1,disability,1633.01,1594050.47,2060-02-20
HH003163_PP1,HH003163,client_1,disability,1750.41,1654284.92,2031-06-08
HH003164_PP1,HH003164,client_1,disability,672.19,1140746.54,2036-11-24
HH003165_PP1,HH003165,client_1,life,192.47,612397.75,2042-06-17
HH003166_PP1,HH003166,client_1,ltc,500.86,771079.24,2056-05-15
HH003167_PP1,HH003167,client_1,ltc,227.18,434319.04,2053-11-26
HH003168_PP1,HH003168,client_1,disability,582.98,896706.05,2051-05-24
HH003171_PP1,HH003171,client_1,ltc,390.51,595692.71,2038-05-12
HH003172_PP1,HH003172,client_1,disability,34.23,192060.14,2043-09-24
HH003173_PP1,HH003173,client_1,life,825.81,843911.04,2037-05-12
HH003177_PP1,HH003177,client_1,disability,119.3,502447.39,2036-01-24
HH003179_PP1,HH003179,client_1,life,200.96,470534.04,2036-08-19
HH003181_PP1,HH003181,client_1,ltc,462.09,572540.01,2043-11-01
HH003182_PP1,HH003182,client_1,disability,1325.6,1306701.1,2036-04-03
HH003183_PP1,HH003183,client_1,disability,216.17,622197.77,2041-12-21
HH003184_PP1,HH003184,client_1,ltc,129.55,215381.28,2045-03-04
HH003188_PP1,HH003188,client_1,ltc,144.97,196136.03,2039-08-22
HH003189_PP1,HH003189,client_1,ltc,337.32,762676.4,2042-05-09
HH003190_PP1,HH003190,client_1,ltc,335.6,835301.55,2055-10-26
HH003194_PP1,HH003194,client_1,ltc,803.32,1174472.81,2053-11-27
HH003197_PP1,HH003197,client_1,life,1234.79,1164354.62,2053-07-28
HH003198_PP1,HH003198,client_1,ltc,227.51,1271782.07,2058-09-24
HH003201_PP1,HH003201,client_1,life,31.39,51875.52,2037-07-05
HH003203_PP1,HH003203,client_1,life,630.19,654443.15,2036-09-01
HH003204_PP1,HH003204,client_1,ltc,436.13,583168.18,2060-01-21
HH003206_PP1,HH003206,client_1,life,2808.61,2793214.48,2052-01-08
HH003207_PP1,HH003207,client_1,disability,140.43,322998.91,2058-02-16
HH003209_PP1,HH003209,client_1,life,477.1,689874.68,2038-01-12
HH003213_PP1,HH003213,client_1,life,508.04,789768.72,2051-03-05
HH003216_PP1,HH003216,client_1,disability,422.73,553318.35,2054-12-12
HH003219_PP1,HH003219,client_1,disability,333.0,503301.97,2048-05-17
HH003222_PP1,HH003222,client_1,life,844.48,1195904.78,2035-09-10
HH003223_PP1,HH003223,client_1,disability,268.31,728983.29,2048-10-12
HH003225_PP1,HH003225,client_1,disability,844.19,1375403.62,2041-06-25
HH003226_PP1,HH003226,client_1,life,1092.76,1336545.62,2060-11-24
HH003227_PP1,HH003227,client_1,ltc,292.74,476696.48,2046-07-21
HH003230_PP1,HH003230,client_1,life,173.57,268642.85,2060-01-08
HH003237_PP1,HH003237,client_1,disability,1290.61,1562306.39,2053-11-28
HH003238_PP1,HH003238,client_1,disability,603.54,937221.66,2032-09-23
HH003239_PP1,HH003239,client_1,disability,1380.71,1655627.39,2058-11-12
HH003240_PP1,HH003240,client_1,disability,1777.42,1685590.0,2037-09-24
HH003241_PP1,HH003241,client_1,disability,1479.72,1477612.25,2060-11-15
HH003244_PP1,HH003244,client_1,life,300.53,368997.71,2055-07-31
HH003245_PP1,HH003245,client_1,life,878.5,1028058.91,2043-08-05
HH003247_PP1,HH003247,client_1,life,48.93,129916.22,2037-12-05
HH003248_PP1,HH003248,client_1,ltc,1259.56,1286037.53,2054-02-11
HH003250_PP1,HH003250,client_1,disability,654.39,1038291.09,2060-09-13
HH003251_PP1,HH003251,client_1,life,26.01,50000.0,2031-06-13
HH003252_PP1,HH003252,client_1,disability,636.96,684545.9,2037-01-04
HH003253_PP1,HH003253,client_1,life,1019.33,1450510.84,2060-02-07
HH003257_PP1,HH003257,client_1,ltc,494.37,1566433.38,2040-03-27
HH003260_PP1,HH003260,client_1,ltc,381.49,585243.95,2051-02-05
HH003262_PP1,HH003262,client_1,life,265.93,1001501.24,2032-06-24
HH003266_PP1,HH003266,client_1,disability,1385.88,1673674.26,2044-02-23
HH003274_PP1,HH003274,client_1,ltc,334.89,482916.2,2058-08-21
HH003276_PP1,HH003276,client_1,disability,499.62,648661.9,2053-09-30
HH003279_PP1,HH003279,client_1,ltc,303.61,906900.27,2058-11-17
HH003280_PP1,HH003280,client_1,disability,472.05,970365.84,2042-02-10
HH003281_PP1,HH003281,client_1,disability,271.03,711650.56,2057-08-11
HH003282_PP1,HH003282,client_1,ltc,336.9,572424.52,2054-06-06
HH003288_PP1,HH003288,client_1,disability,121.4,140464.27,2057-06-21
HH003289_PP1,HH003289,client_1,disability,236.63,277029.65,2043-02-22
HH003290_PP1,HH003290,client_1,disability,487.61,705765.48,2049-12-26
HH003291_PP1,HH003291,client_1,life,93.86,227777.06,2049-02-07
HH003292_PP1,HH003292,client_1,life,330.71,458775.45,2045-01-27
HH003293_PP1,HH003293,client_1,ltc,258.5,626217.96,2038-06-17
HH003294_PP1,HH003294,client_1,life,68.36,134016.52,2039-01-15
HH003296_PP1,HH003296,client_1,life,320.54,668561.69,2051-01-12
HH003297_PP1,HH003297,client_1,disability,462.76,1243131.55,2033-12-31
HH003298_PP1,HH003298,client_1,life,32.44,138219.52,2055-12-13
HH003299_PP1,HH003299,client_1,life,513.08,624089.82,2043-09-29
HH003300_PP1,HH003300,client_1,life,290.49,299457.08,2051-07-11
HH003301_PP1,HH003301,client_1,life,451.39,554845.92,2051-05-24
HH003302_PP1,HH003302,client_1,disability,58.77,204401.38,2046-05-07
HH003303_PP1,HH003303,client_1,disability,1077.48,1043043.26,2050-08-08
HH003307_PP1,HH003307,client_1,life,1069.31,1122526.31,2033-04-15
HH003309_PP1,HH003309,client_1,life,186.9,183870.25,2048-07-06
HH003310_PP1,HH003310,client_1,ltc,309.92,418135.15,2044-11-10
HH003313_PP1,HH003313,client_1,ltc,197.54,232610.67,2044-12-29
HH003315_PP1,HH003315,client_1,ltc,239.22,596963.16,2060-01-05
HH003316_PP1,HH003316,client_1,life,649.81,1620550.28,2049-11-21
HH003317_PP1,HH003317,client_1,disability,246.6,293444.48,2031-09-04
HH003319_PP1,HH003319,client_1,ltc,249.8,353231.88,2041-12-25
HH003322_PP1,HH003322,client_1,ltc,377.61,408685.8,2048-10-08
HH003323_PP1,HH003323,client_1,ltc,215.88,874514.88,2057-08-08
HH003325_PP1,HH003325,client_1,life,245.91,1015226.75,2033-04-01
HH003326_PP1,HH003326,client_1,life,137.22,234196.95,2031-11-02
HH003327_PP1,HH003327,client_1,ltc,855.4,1175186.13,2060-05-23
HH003330_PP1,HH003330,client_1,ltc,210.0,760123.0,2040-11-24
HH003334_PP1,HH003334,client_1,life,355.79,398284.79,2047-04-25
HH003335_PP1,HH003335,client_1,ltc,452.19,668888.58,2046-06-01
HH003337_PP1,HH003337,client_1,ltc,143.74,251505.48,2043-04-04
HH003338_PP1,HH003338,client_1,ltc,63.38,153619.62,2044-11-30
HH003342_PP1,HH003342,client_1,disability,540.32,583974.49,2033-07-21
HH003343_PP1,HH003343,client_1,disability,255.52,325719.54,2033-10-03
HH003345_PP1,HH003345,client_1,disability,108.66,350899.9,2050-05-19
HH003350_PP1,HH003350,client_1,disability,862.09,856010.23,2050-02-03
HH003351_PP1,HH003351,client_1,disability,428.75,734619.47,2045-08-15
HH003354_PP1,HH003354,client_1,life,302.07,601401.55,2033-12-21
HH003356_PP1,HH003356,client_1,ltc,584.24,578535.42,2050-04-03
HH003359_PP1,HH003359,client_1,life,439.04,887259.84,2045-12-03
HH003362_PP1,HH003362,client_1,ltc,346.2,915625.49,2036-11-10
HH003365_PP1,HH003365,client_1,ltc,634.7,1341756.94,2045-07-13
HH003366_PP1,HH003366,client_1,disability,426.73,841539.36,2037-10-06
HH003367_PP1,HH003367,client_1,life,170.25,321990.79,2047-06-29
HH003368_PP1,HH003368,client_1,ltc,75.7,229173.03,2039-09-13
HH003369_PP1,HH003369,client_1,ltc,441.38,515424.06,2060-04-22
HH003370_PP1,HH003370,client_1,life,66.93,100957.97,2054-11-26
HH003371_PP1,HH003371,client_1,life,452.13,1514094.08,2041-10-20
HH003372_PP1,HH003372,client_1,life,50.91,308252.13,2059-08-28
HH003373_PP1,HH003373,client_1,life,402.43,564167.68,2031-07-06
HH003374_PP1,HH003374,client_1,ltc,281.44,336809.72,2031-06-22
HH003377_PP1,HH003377,client_1,life,663.47,1096121.82,2038-12-25
HH003379_PP1,HH003379,client_1,disability,208.75,493098.83,2050-05-15
HH003380_PP1,HH003380,client_1,ltc,156.72,612227.82,2033-08-01
HH003383_PP1,HH003383,client_1,life,807.99,815993.32,2044-01-14
HH003385_PP1,HH003385,client_1,disability,83.16,90867.16,2055-08-12
HH003387_PP1,HH003387,client_1,ltc,634.2,787527.66,2060-08-26
HH003389_PP1,HH003389,client_1,ltc,198.93,321487.26,2037-06-24
HH003391_PP1,HH003391,client_1,ltc,771.34,754858.28,2054-03-17
HH003392_PP1,HH003392,client_1,ltc,171.55,159069.3,2034-04-22
HH003394_PP1,HH003394,client_1,ltc,542.89,529354.44,2057-05-23
HH003396_PP1,HH003396,client_1,life,49.22,142082.37,2050-12-17
HH003397_PP1,HH003397,client_1,disability,58.15,202891.32,2051-07-03
HH003398_PP1,HH003398,client_1,ltc,318.36,680453.75,2045-03-06
HH003401_PP1,HH003401,client_1,ltc,634.52,728606.07,2039-12-11
HH003403_PP1,HH003403,client_1,ltc,193.92,821852.21,2057-05-18
HH003404_PP1,HH003404,client_1,ltc,379.55,514574.12,2033-02-12
HH003405_PP1,HH003405,client_1,life,307.38,363035.6,2056-11-22
HH003406_PP1,HH003406,client_1,ltc,2774.84,2607819.23,2041-04-08
HH003408_PP1,HH003408,client_1,life,568.22,714707.63,2053-01-17
HH003409_PP1,HH003409,client_1,life,637.83,630520.27,2049-08-17
HH003410_PP1,HH003410,client_1,ltc,21.38,105122.75,2053-08-08
HH003411_PP1,HH003411,client_1,ltc,99.9,132628.95,2043-12-02
HH003412_PP1,HH003412,client_1,ltc,223.17,812858.25,2032-06-03
HH003414_PP1,HH003414,client_1,disability,177.41,426066.5,2032-05-19
HH003416_PP1,HH003416,client_1,disability,668.94,757658.0,2055-10-07
HH003417_PP1,HH003417,client_1,disability,2968.18,4244097.64,2044-08-15
HH003419_PP1,HH003419,client_1,disability,183.69,346876.36,2033-12-11
HH003420_PP1,HH003420,client_1,ltc,630.16,679525.6,2036-05-19
HH003422_PP1,HH003422,client_1,disability,2694.15,3562217.78,2039-09-08
HH003426_PP1,HH003426,client_1,disability,64.21,58950.19,2040-02-27
HH003429_PP1,HH003429,client_1,ltc,160.65,176438.25,2043-01-06
HH003430_PP1,HH003430,client_1,ltc,131.53,425921.69,2043-11-18
HH003431_PP1,HH003431,client_1,life,357.56,532473.63,2051-05-28
HH003433_PP1,HH003433,client_1,life,907.77,849966.84,2038-11-11
HH003435_PP1,HH003435,client_1,ltc,100.13,636934.58,2042-10-05
HH003437_PP1,HH003437,client_1,disability,489.55,644182.12,2043-10-14
HH003438_PP1,HH003438,client_1,disability,735.56,767627.8,2060-01-23
HH003439_PP1,HH003439,client_1,life,421.0,1000951.85,2052-05-03
HH003440_PP1,HH003440,client_1,disability,320.02,1357107.64,2047-10-30
HH003441_PP1,HH003441,client_1,ltc,112.03,358025.95,2052-08-08
HH003442_PP1,HH003442,client_1,ltc,109.01,665839.45,2035-09-12
HH003444_PP1,HH003444,client_1,life,392.42,430830.03,2031-05-25
HH003448_PP1,HH003448,client_1,ltc,279.84,395589.88,2038-07-22
HH003449_PP1,HH003449,client_1,ltc,465.95,785836.86,2036-10-16
HH003450_PP1,HH003450,client_1,life,886.47,935864.26,2057-07-24
HH003451_PP1,HH003451,client_1,ltc,475.47,948971.32,2051-01-02
HH003455_PP1,HH003455,client_1,life,445.46,895425.86,2039-03-31
HH003457_PP1,HH003457,client_1,ltc,251.73,489330.0,2045-07-25
HH003458_PP1,HH003458,client_1,ltc,233.9,241979.8,2046-08-31
HH003459_PP1,HH003459,client_1,ltc,154.78,319429.79,2054-03-03
HH003463_PP1,HH003463,client_1,disability,629.4,704368.26,2059-04-15
HH003464_PP1,HH003464,client_1,life,223.71,294107.6,2055-08-07
HH003465_PP1,HH003465,client_1,ltc,402.54,945715.66,2041-05-10
HH003468_PP1,HH003468,client_1,ltc,471.72,513575.36,2060-10-23
HH003469_PP1,HH003469,client_1,disability,162.32,908914.93,2037-12-25
HH003470_PP1,HH003470,client_1,disability,204.66,227142.36,2060-07-31
HH003471_PP1,HH003471,client_1,ltc,280.89,1674130.38,2058-03-10
HH003472_PP1,HH003472,client_1,ltc,931.84,1996288.94,2038-07-11
HH003474_PP1,HH003474,client_1,ltc,161.64,232629.43,2059-02-21
HH003478_PP1,HH003478,client_1,ltc,119.43,316414.62,2037-04-30
HH003479_PP1,HH003479,client_1,ltc,231.09,1271606.05,2051-01-01
HH003481_PP1,HH003481,client_1,disability,777.27,712674.82,2042-05-23
HH003482_PP1,HH003482,client_1,life,482.32,486813.89,2057-06-28
HH003483_PP1,HH003483,client_1,disability,209.39,319137.16,2031-06-08
HH003484_PP1,HH003484,client_1,ltc,59.55,81343.9,2038-09-03
HH003485_PP1,HH003485,client_1,disability,187.6,224799.24,2041-09-03
HH003486_PP1,HH003486,client_1,disability,372.0,756901.42,2055-05-31
HH003487_PP1,HH003487,client_1,disability,165.38,286961.81,2050-01-11
HH003488_PP1,HH003488,client_1,disability,397.54,536866.01,2044-11-13
HH003489_PP1,HH003489,client_1,life,777.69,748211.81,2050-09-25
HH003491_PP1,HH003491,client_1,life,592.91,876008.18,2053-03-09
HH003492_PP1,HH003492,client_1,disability,214.44,246822.04,2051-01-24
HH003493_PP1,HH003493,client_1,ltc,166.6,247447.98,2031-09-15
HH003494_PP1,HH003494,client_1,disability,382.72,1242893.28,2053-02-11
HH003495_PP1,HH003495,client_1,ltc,1023.02,1571432.3,2056-09-17
HH003496_PP1,HH003496,client_1,disability,556.29,1568315.05,2044-01-30
HH003498_PP1,HH003498,client_1,ltc,99.89,171083.28,2061-02-09
HH003501_PP1,HH003501,client_1,ltc,302.83,700516.09,2054-04-16
HH003506_PP1,HH003506,client_1,ltc,291.01,637460.1,2039-11-01
HH003507_PP1,HH003507,client_1,life,106.0,459539.22,2036-02-08
HH003508_PP1,HH003508,client_1,life,276.33,612374.88,2043-11-06
HH003509_PP1,HH003509,client_1,ltc,276.93,797212.92,2036-11-28
HH003510_PP1,HH003510,client_1,ltc,572.58,768472.37,2061-01-17
HH003511_PP1,HH003511,client_1,disability,279.23,1183124.39,2050-08-26
HH003512_PP1,HH003512,client_1,ltc,1227.97,5347144.33,2042-11-10
HH003513_PP1,HH003513,client_1,life,153.65,959720.84,2044-08-12
HH003514_PP1,HH003514,client_1,ltc,366.05,1476660.48,2049-07-31
HH003516_PP1,HH003516,client_1,ltc,874.3,1183335.24,2050-08-24
HH003517_PP1,HH003517,client_1,disability,410.03,460996.51,2046-10-11
HH003520_PP1,HH003520,client_1,ltc,267.7,315142.78,2047-03-09
HH003522_PP1,HH003522,client_1,ltc,53.44,88529.89,2044-11-01
HH003523_PP1,HH003523,client_1,ltc,216.82,232987.89,2038-01-10
HH003525_PP1,HH003525,client_1,disability,835.33,808619.3,2037-03-13
HH003526_PP1,HH003526,client_1,ltc,106.72,478244.71,2045-06-24
HH003527_PP1,HH003527,client_1,life,205.34,409083.51,2035-02-09
HH003532_PP1,HH003532,client_1,ltc,992.4,988040.0,2054-09-18
HH003533_PP1,HH003533,client_1,disability,93.87,135086.1,2043-08-10
HH003535_PP1,HH003535,client_1,ltc,191.35,397562.65,2059-11-20
HH003537_PP1,HH003537,client_1,disability,385.85,610155.42,2043-02-26
HH003538_PP1,HH003538,client_1,disability,1114.39,2110276.95,2059-12-12
HH003540_PP1,HH003540,client_1,life,240.14,584354.93,2056-09-05
HH003541_PP1,HH003541,client_1,disability,265.24,1269457.85,2060-11-09
HH003542_PP1,HH003542,client_1,disability,482.88,1977479.73,2055-11-07
HH003545_PP1,HH003545,client_1,disability,270.04,270582.22,2060-05-06
HH003546_PP1,HH003546,client_1,disability,199.19,920884.18,2060-09-27
HH003547_PP1,HH003547,client_1,life,899.96,883958.82,2041-02-26
HH003548_PP1,HH003548,client_1,life,517.59,677473.14,2036-04-26
HH003551_PP1,HH003551,client_1,ltc,189.21,593266.87,2042-02-04
HH003552_PP1,HH003552,client_1,life,615.53,2206883.47,2041-10-30
HH003553_PP1,HH003553,client_1,life,120.18,243417.0,2055-10-11
HH003555_PP1,HH003555,client_1,life,1290.27,1495851.92,2060-01-16
HH003557_PP1,HH003557,client_1,life,170.34,555062.97,2050-09-20
HH003560_PP1,HH003560,client_1,life,214.78,340328.19,2045-06-19
HH003561_PP1,HH003561,client_1,life,767.3,1389565.62,2033-10-21
HH003563_PP1,HH003563,client_1,disability,269.05,600675.01,2061-01-01
HH003565_PP1,HH003565,client_1,life,700.9,1414270.56,2059-05-08
HH003567_PP1,HH003567,client_1,life,444.78,611792.81,2043-05-07
HH003568_PP1,HH003568,client_1,ltc,293.02,295834.53,2036-03-07
HH003569_PP1,HH003569,client_1,ltc,419.08,401321.11,2054-03-10
HH003571_PP1,HH003571,client_1,life,359.27,421096.6,2054-10-15
HH003573_PP1,HH003573,client_1,ltc,64.55,218089.58,2042-03-30
HH003577_PP1,HH003577,client_1,disability,125.77,198000.39,2049-02-25
HH003581_PP1,HH003581,client_1,ltc,145.67,331211.06,2047-10-11
HH003582_PP1,HH003582,client_1,life,256.61,584499.41,2036-01-17
HH003585_PP1,HH003585,client_1,life,463.21,503368.36,2058-01-05
HH003586_PP1,HH003586,client_1,life,633.9,659199.31,2046-07-11
HH003589_PP1,HH003589,client_1,life,511.15,519975.75,2046-03-19
HH003590_PP1,HH003590,client_1,ltc,64.42,97921.5,2035-03-24
HH003594_PP1,HH003594,client_1,life,293.13,618581.07,2037-05-09
HH003597_PP1,HH003597,client_1,disability,298.16,423882.73,2032-12-25
HH003598_PP1,HH003598,client_1,life,166.66,231830.26,2031-12-23
HH003600_PP1,HH003600,client_1,ltc,397.85,2069281.06,2040-08-12
HH003601_PP1,HH003601,client_1,disability,266.62,908528.13,2038-09-09
HH003602_PP1,HH003602,client_1,disability,233.55,392861.59,2050-12-22
HH003604_PP1,HH003604,client_1,life,1108.1,4432779.59,2047-02-09
HH003605_PP1,HH003605,client_1,ltc,388.94,476910.49,2038-05-10
HH003607_PP1,HH003607,client_1,life,996.51,1018754.65,2040-01-03
HH003608_PP1,HH003608,client_1,disability,396.64,608307.39,2052-01-31
HH003610_PP1,HH003610,client_1,disability,116.39,288180.36,2038-01-04
HH003611_PP1,HH003611,client_1,disability,243.71,470020.48,2055-05-31
HH003613_PP1,HH003613,client_1,ltc,1142.11,1110325.8,2056-02-15
HH003614_PP1,HH003614,client_1,ltc,1411.79,2137171.36,2048-10-19
HH003615_PP1,HH003615,client_1,ltc,894.4,1158328.24,2047-01-24
HH003616_PP1,HH003616,client_1,life,528.44,778833.39,2058-01-09
HH003617_PP1,HH003617,client_1,disability,81.95,160202.33,2034-10-30
HH003618_PP1,HH003618,client_1,disability,153.48,298814.75,2054-05-23
HH003620_PP1,HH003620,client_1,life,311.23,768913.5,2046-10-03
HH003621_PP1,HH003621,client_1,life,686.05,680765.68,2035-08-04
HH003622_PP1,HH003622,client_1,life,154.59,357412.19,2037-06-18
HH003624_PP1,HH003624,client_1,disability,184.23,597820.8,2052-01-09
HH003625_PP1,HH003625,client_1,disability,1448.42,1404424.47,2041-03-20
HH003629_PP1,HH003629,client_1,life,373.0,431372.01,2047-05-03
HH003630_PP1,HH003630,client_1,life,277.73,394637.81,2033-04-06
HH003633_PP1,HH003633,client_1,life,974.42,1562540.05,2045-09-18
HH003634_PP1,HH003634,client_1,disability,59.03,99067.54,2047-12-21
HH003637_PP1,HH003637,client_1,life,456.51,676634.54,2047-10-07
HH003641_PP1,HH003641,client_1,ltc,259.7,252000.79,2040-02-08
HH003642_PP1,HH003642,client_1,disability,171.5,641988.88,2058-06-22
HH003646_PP1,HH003646,client_1,ltc,49.41,274135.64,2037-12-12
HH003647_PP1,HH003647,client_1,disability,243.61,492041.22,2033-11-15
HH003648_PP1,HH003648,client_1,life,256.24,509170.04,2054-09-08
HH003649_PP1,HH003649,client_1,disability,587.26,697044.29,2052-04-19
HH003651_PP1,HH003651,client_1,disability,145.54,874286.23,2056-11-17
HH003652_PP1,HH003652,client_1,life,324.41,1071658.07,2050-10-03
HH003653_PP1,HH003653,client_1,ltc,542.55,837649.36,2043-08-04
HH003656_PP1,HH003656,client_1,ltc,367.81,800758.11,2057-05-18
HH003657_PP1,HH003657,client_1,life,64.08,412624.23,2037-11-10
HH003658_PP1,HH003658,client_1,life,199.01,263545.58,2059-11-24
HH003659_PP1,HH003659,client_1,disability,764.64,1701038.85,2034-06-23
HH003661_PP1,HH003661,client_1,life,818.63,1129497.16,2041-09-21
HH003662_PP1,HH003662,client_1,disability,1211.76,1443990.58,2042-12-10
HH003663_PP1,HH003663,client_1,disability,1014.43,1421879.65,2061-03-28
HH003664_PP1,HH003664,client_1,disability,3340.34,4054021.16,2059-01-23
HH003665_PP1,HH003665,client_1,ltc,146.39,448716.07,2038-11-23
HH003667_PP1,HH003667,client_1,life,186.63,251403.99,2037-05-12
HH003670_PP1,HH003670,client_1,disability,759.63,692717.94,2045-10-04
HH003671_PP1,HH003671,client_1,disability,468.39,996578.6,2055-02-02
