asset_id,household_id,owner,asset_type,subtype,provider_type,value,is_joint
HH003121_A2,HH003121,client_2,retirement,401k_ira,bank,102144.24,False
HH003121_A3,HH003121,joint,cash,bank,brokerage,62116.32,True
HH003121_A4,HH003121,client_2,alternatives,private_markets,insurance,6776.71,False
HH003121_A5,HH003121,client_2,property,primary_residence,retirement_platform,481174.97,False
HH003122_A1,HH003122,client_2,brokerage,taxable,advisor_platform,1718631.11,False
HH003122_A2,HH003122,client_1,retirement,401k_ira,advisor_platform,1515163.31,False
HH003122_A3,HH003122,client_1,cash,bank,advisor_platform,395267.81,False
HH003122_A4,HH003122,client_1,alternatives,private_markets,advisor_platform,707871.61,False
HH003122_A5,HH003122,joint,property,primary_residence,brokerage,2065887.76,True
HH003123_A1,HH003123,joint,brokerage,taxable,bank,521842.66,True
HH003123_A2,HH003123,client_1,retirement,401k_ira,insurance,160127.66,False
HH003123_A3,HH003123,client_1,cash,bank,brokerage,92180.01,False
HH003123_A4,HH003123,client_2,property,primary_residence,brokerage,475536.53,False
HH003124_A1,HH003124,client_1,brokerage,taxable,insurance,416087.61,False
HH003124_A2,HH003124,client_1,retirement,401k_ira,advisor_platform,251398.63,False
HH003124_A3,HH003124,client_1,cash,bank,bank,55512.48,False
HH003124_A4,HH003124,client_1,alternatives,private_markets,insurance,21340.8,False
HH003124_A5,HH003124,client_1,property,primary_residence,advisor_platform,306025.63,False
HH003125_A1,HH003125,joint,brokerage,taxable,brokerage,856889.75,True
HH003125_A2,HH003125,client_1,retirement,401k_ira,bank,438823.09,False
HH003125_A3,HH003125,client_2,cash,bank,brokerage,184890.83,False
HH003125_A4,HH003125,client_1,alternatives,private_markets,bank,19262.73,False
HH003125_A5,HH003125,client_1,property,primary_residence,retirement_platform,507706.74,False
HH003126_A1,HH003126,client_1,brokerage,taxable,bank,784879.25,False
HH003126_A2,HH003126,client_2,retirement,401k_ira,retirement_platform,255949.22,False
HH003126_A3,HH003126,client_2,cash,bank,brokerage,94040.38,False
HH003126_A4,HH003126,client_1,alternatives,private_markets,insurance,200563.44,False
HH003126_A5,HH003126,client_1,property,primary_residence,insurance,729279.08,False
HH003127_A1,HH003127,joint,brokerage,taxable,brokerage,1766353.62,True
HH003127_A2,HH003127,client_1,retirement,401k_ira,insurance,820737.19,False
HH003127_A3,HH003127,client_2,cash,bank,bank,184963.47,False
HH003127_A4,HH003127,client_1,alternatives,private_markets,retirement_platform,323056.63,False
HH003127_A5,HH003127,client_1,property,primary_residence,bank,1619361.43,False
HH003128_A1,HH003128,client_2,brokerage,taxable,retirement_platform,1159741.06,False
HH003128_A2,HH003128,client_1,retirement,401k_ira,brokerage,633596.06,False
HH003128_A3,HH003128,joint,cash,bank,advisor_platform,135267.47,True
HH003128_A4,HH003128,client_1,alternatives,private_markets,insurance,71395.42,False
HH003128_A5,HH003128,joint,property,primary_residence,advisor_platform,372089.9,True
HH003129_A1,HH003129,client_1,brokerage,taxable,retirement_platform,283399.7,False
HH003129_A2,HH003129,client_1,retirement,401k_ira,brokerage,103160.76,False
HH003129_A3,HH003129,client_1,cash,bank,insurance,43671.34,False
HH003129_A4,HH003129,client_1,alternatives,private_markets,insurance,18407.32,False
HH003129_A5,HH003129,client_1,property,primary_residence,retirement_platform,251485.76,False
HH003130_A1,HH003130,joint,brokerage,taxable,bank,224925.17,True
HH003130_A2,HH003130,client_2,retirement,401k_ira,bank,108692.11,False
HH003130_A3,HH003130,joint,cash,bank,brokerage,55680.91,True
HH003130_A4,HH003130,client_1,property,primary_residence,retirement_platform,300000.0,False
HH003131_A1,HH003131,client_1,brokerage,taxable,retirement_platform,153911.52,False
HH003131_A2,HH003131,client_1,retirement,401k_ira,brokerage,55820.86,False
HH003131_A3,HH003131,client_1,cash,bank,retirement_platform,47677.33,False
HH003131_A4,HH003131,client_1,alternatives,private_markets,insurance,8390.41,False
HH003131_A5,HH003131,client_1,property,primary_residence,advisor_platform,350000.0,False
HH003132_A1,HH003132,client_1,brokerage,taxable,brokerage,567359.6,False
HH003132_A2,HH003132,client_1,retirement,401k_ira,retirement_platform,444560.65,False
HH003132_A3,HH003132,client_1,cash,bank,bank,205581.83,False
HH003132_A4,HH003132,client_1,alternatives,private_markets,bank,728.62,False
HH003132_A5,HH003132,client_1,property,primary_residence,brokerage,366463.06,False
HH003133_A1,HH003133,client_1,brokerage,taxable,insurance,164104.93,False
HH003133_A2,HH003133,client_1,retirement,401k_ira,retirement_platform,77042.3,False
HH003133_A3,HH003133,client_1,cash,bank,brokerage,49921.66,False
HH003133_A4,HH003133,client_2,alternatives,private_markets,retirement_platform,13371.25,False
HH003133_A5,HH003133,joint,property,primary_residence,retirement_platform,337371.06,True
HH003134_A1,HH003134,client_1,brokerage,taxable,bank,181982.88,False
HH003134_A2,HH003134,client_1,retirement,401k_ira,bank,66351.22,False
HH003134_A3,HH003134,joint,cash,bank,advisor_platform,30260.3,True
HH003134_A4,HH003134,client_1,property,primary_residence,retirement_platform,300000.0,False
HH003135_A1,HH003135,joint,brokerage,taxable,insurance,729506.24,True
HH003135_A2,HH003135,client_1,retirement,401k_ira,brokerage,636392.28,False
HH003135_A3,HH003135,client_1,cash,bank,insurance,209715.43,False
HH003135_A4,HH003135,client_2,alternatives,private_markets,retirement_platform,16222.92,False
HH003135_A5,HH003135,joint,property,primary_residence,bank,575728.79,True
HH003136_A1,HH003136,client_1,brokerage,taxable,retirement_platform,280439.56,False
HH003136_A2,HH003136,client_1,retirement,401k_ira,brokerage,154575.88,False
HH003136_A3,HH003136,client_1,cash,bank,brokerage,90499.62,False
HH003136_A4,HH003136,client_1,alternatives,private_markets,insurance,25035.14,False
HH003136_A5,HH003136,client_1,property,primary_residence,insurance,350000.0,False
HH003137_A1,HH003137,joint,brokerage,taxable,brokerage,2057085.73,True
HH003137_A2,HH003137,client_2,retirement,401k_ira,brokerage,367318.75,False
HH003137_A3,HH003137,client_1,cash,bank,retirement_platform,237211.34,False
HH003137_A4,HH003137,client_1,alternatives,private_markets,bank,106192.34,False
HH003137_A5,HH003137,joint,property,primary_residence,advisor_platform,1551674.5,True
HH003138_A1,HH003138,joint,brokerage,taxable,bank,1097789.71,True
HH003138_A2,HH003138,client_1,retirement,401k_ira,advisor_platform,555203.2,False
HH003138_A3,HH003138,client_1,cash,bank,retirement_platform,125151.32,False
HH003138_A4,HH003138,client_1,alternatives,private_markets,advisor_platform,237742.76,False
HH003138_A5,HH003138,client_1,property,primary_residence,advisor_platform,1361108.03,False
HH003139_A1,HH003139,client_1,brokerage,taxable,advisor_platform,2079875.75,False
HH003139_A2,HH003139,client_2,retirement,401k_ira,retirement_platform,1221715.69,False
HH003139_A3,HH003139,joint,cash,bank,bank,292218.22,True
HH003139_A4,HH003139,client_1,alternatives,private_markets,bank,624260.54,False
HH003139_A5,HH003139,joint,property,primary_residence,brokerage,1894238.88,True
HH003140_A1,HH003140,client_1,brokerage,taxable,brokerage,656277.43,False
HH003140_A2,HH003140,client_1,retirement,401k_ira,brokerage,251768.53,False
HH003140_A3,HH003140,joint,cash,bank,brokerage,92908.33,True
HH003140_A4,HH003140,client_1,alternatives,private_markets,insurance,5876.56,False
HH003140_A5,HH003140,client_1,property,primary_residence,brokerage,916148.75,False
HH003141_A1,HH003141,client_1,brokerage,taxable,retirement_platform,1688743.35,False
HH003141_A2,HH003141,client_1,retirement,401k_ira,bank,1066098.35,False
HH003141_A3,HH003141,client_1,cash,bank,advisor_platform,212601.13,False
HH003141_A4,HH003141,client_2,alternatives,private_markets,advisor_platform,602751.45,False
HH003141_A5,HH003141,client_1,property,primary_residence,bank,3517872.22,False
HH003142_A1,HH003142,client_1,brokerage,taxable,bank,1387986.19,False
HH003142_A2,HH003142,client_2,retirement,401k_ira,brokerage,650649.02,False
HH003142_A3,HH003142,client_1,cash,bank,retirement_platform,102480.0,False
HH003142_A4,HH003142,client_2,alternatives,private_markets,retirement_platform,371946.44,False
HH003142_A5,HH003142,joint,property,primary_residence,bank,710797.64,True
HH003143_A1,HH003143,joint,brokerage,taxable,brokerage,217101.93,True
HH003143_A2,HH003143,client_1,retirement,401k_ira,retirement_platform,95684.13,False
HH003143_A3,HH003143,joint,cash,bank,brokerage,47546.53,True
HH003143_A4,HH003143,client_1,alternatives,private_markets,retirement_platform,10437.42,False
HH003143_A5,HH003143,joint,property,primary_residence,bank,164685.52,True
HH003144_A1,HH003144,joint,brokerage,taxable,brokerage,157744.99,True
HH003144_A2,HH003144,client_1,retirement,401k_ira,brokerage,130434.52,False
HH003144_A3,HH003144,joint,cash,bank,retirement_platform,40081.96,True
HH003144_A4,HH003144,client_1,alternatives,private_markets,insurance,6024.87,False
HH003144_A5,HH003144,client_2,property,primary_residence,bank,335601.26,False
HH003145_A1,HH003145,joint,brokerage,taxable,bank,1296605.19,True
HH003145_A2,HH003145,client_1,retirement,401k_ira,brokerage,286199.81,False
HH003145_A3,HH003145,joint,cash,bank,brokerage,114037.87,True
HH003145_A4,HH003145,client_1,alternatives,private_markets,retirement_platform,154810.57,False
HH003145_A5,HH003145,client_1,property,primary_residence,bank,635438.75,False
HH003146_A1,HH003146,joint,brokerage,taxable,retirement_platform,5701560.65,True
HH003146_A2,HH003146,client_1,retirement,401k_ira,bank,1307838.84,False
HH003146_A3,HH003146,client_2,cash,bank,advisor_platform,688031.43,False
HH003146_A4,HH003146,client_1,alternatives,private_markets,brokerage,1003642.51,False
HH003146_A5,HH003146,client_2,property,primary_residence,advisor_platform,4644214.94,False
HH003147_A1,HH003147,client_1,brokerage,taxable,retirement_platform,515247.45,False
HH003147_A2,HH003147,client_2,retirement,401k_ira,retirement_platform,286034.83,False
HH003147_A3,HH003147,client_1,cash,bank,brokerage,76647.81,False
HH003147_A4,HH003147,client_2,alternatives,private_markets,bank,122069.91,False
HH003147_A5,HH003147,client_1,property,primary_residence,retirement_platform,324234.56,False
HH003148_A1,HH003148,client_2,brokerage,taxable,brokerage,162306.09,False
HH003148_A2,HH003148,client_1,retirement,401k_ira,advisor_platform,72354.84,False
HH003148_A3,HH003148,client_2,cash,bank,advisor_platform,15339.06,False
HH003148_A4,HH003148,client_1,property,primary_residence,advisor_platform,300000.0,False
HH003149_A1,HH003149,client_1,brokerage,taxable,insurance,500714.16,False
HH003149_A2,HH003149,client_1,retirement,401k_ira,insurance,155291.04,False
HH003149_A3,HH003149,client_1,cash,bank,insurance,74174.2,False
HH003149_A4,HH003149,client_2,alternatives,private_markets,brokerage,12594.35,False
HH003149_A5,HH003149,client_1,property,primary_residence,advisor_platform,436642.02,False
HH003150_A1,HH003150,joint,brokerage,taxable,brokerage,614465.45,True
HH003150_A2,HH003150,client_1,retirement,401k_ira,insurance,471711.56,False
HH003150_A3,HH003150,joint,cash,bank,bank,208236.23,True
HH003150_A4,HH003150,client_2,alternatives,private_markets,advisor_platform,4440.19,False
HH003150_A5,HH003150,joint,property,primary_residence,retirement_platform,586399.54,True
HH003151_A1,HH003151,client_2,brokerage,taxable,insurance,741056.18,False
HH003151_A2,HH003151,client_2,retirement,401k_ira,retirement_platform,316411.71,False
HH003151_A3,HH003151,client_1,cash,bank,retirement_platform,214403.07,False
HH003151_A4,HH003151,client_1,alternatives,private_markets,retirement_platform,22661.02,False
HH003151_A5,HH003151,joint,property,primary_residence,insurance,1151018.3,True
HH003152_A1,HH003152,joint,brokerage,taxable,advisor_platform,221600.68,True
HH003152_A2,HH003152,client_1,retirement,401k_ira,advisor_platform,164103.96,False
HH003152_A3,HH003152,joint,cash,bank,bank,63342.66,True
HH003152_A4,HH003152,client_1,alternatives,private_markets,brokerage,1006.71,False
HH003152_A5,HH003152,client_1,property,primary_residence,retirement_platform,397464.78,False
HH003153_A1,HH003153,client_1,brokerage,taxable,bank,888918.97,False
HH003153_A2,HH003153,client_1,retirement,401k_ira,bank,276589.47,False
HH003153_A3,HH003153,client_1,cash,bank,retirement_platform,161211.6,False
HH003153_A4,HH003153,client_1,alternatives,private_markets,retirement_platform,119155.21,False
HH003153_A5,HH003153,client_1,property,primary_residence,bank,453310.6,False
HH003154_A1,HH003154,client_2,brokerage,taxable,advisor_platform,627893.48,False
HH003154_A2,HH003154,client_1,retirement,401k_ira,retirement_platform,159053.87,False
HH003154_A3,HH003154,joint,cash,bank,bank,81838.21,True
HH003154_A4,HH003154,client_1,alternatives,private_markets,insurance,131214.44,False
HH003154_A5,HH003154,client_2,property,primary_residence,bank,821707.23,False
HH003155_A1,HH003155,client_1,brokerage,taxable,bank,2135096.59,False
HH003155_A2,HH003155,client_1,retirement,401k_ira,retirement_platform,407568.82,False
HH003155_A3,HH003155,client_1,cash,bank,bank,159494.81,False
HH003155_A4,HH003155,client_1,alternatives,private_markets,insurance,570239.39,False
HH003155_A5,HH003155,client_1,property,primary_residence,bank,1158249.8,False
HH003156_A1,HH003156,client_1,brokerage,taxable,bank,640546.23,False
HH003156_A2,HH003156,client_1,retirement,401k_ira,bank,154483.77,False
HH003156_A3,HH003156,client_1,cash,bank,brokerage,87310.82,False
HH003156_A4,HH003156,client_1,alternatives,private_markets,insurance,117659.17,False
HH003156_A5,HH003156,client_1,property,primary_residence,brokerage,1201036.05,False
HH003157_A1,HH003157,client_1,brokerage,taxable,brokerage,437511.21,False
HH003157_A2,HH003157,client_1,retirement,401k_ira,brokerage,254067.0,False
HH003157_A3,HH003157,client_1,cash,bank,bank,84859.33,False
HH003157_A4,HH003157,client_1,alternatives,private_markets,retirement_platform,19395.8,False
HH003157_A5,HH003157,client_2,property,primary_residence,insurance,365433.94,False
HH003158_A1,HH003158,joint,brokerage,taxable,bank,1120279.29,True
HH003158_A2,HH003158,client_1,retirement,401k_ira,brokerage,281495.58,False
HH003158_A3,HH003158,client_1,cash,bank,retirement_platform,79305.72,False
HH003158_A4,HH003158,client_2,alternatives,private_markets,retirement_platform,130572.43,False
HH003158_A5,HH003158,joint,property,primary_residence,brokerage,1031547.03,True
HH003159_A1,HH003159,client_1,brokerage,taxable,retirement_platform,236638.91,False
HH003159_A2,HH003159,client_1,retirement,401k_ira,bank,61048.77,False
HH003159_A3,HH003159,joint,cash,bank,advisor_platform,26300.65,True
HH003159_A4,HH003159,client_1,alternatives,private_markets,advisor_platform,6255.58,False
HH003159_A5,HH003159,client_1,property,primary_residence,advisor_platform,160286.45,False
HH003160_A1,HH003160,client_2,brokerage,taxable,retirement_platform,347476.5,False
HH003160_A2,HH003160,client_1,retirement,401k_ira,bank,114406.89,False
HH003160_A3,HH003160,client_1,cash,bank,advisor_platform,36887.19,False
HH003160_A4,HH003160,client_1,alternatives,private_markets,insurance,503.76,False
HH003160_A5,HH003160,client_1,property,primary_residence,bank,320577.87,False
HH003161_A1,HH003161,joint,brokerage,taxable,bank,569219.23,True
HH003161_A2,HH003161,client_2,retirement,401k_ira,brokerage,628236.38,False
HH003161_A3,HH003161,joint,cash,bank,brokerage,163931.93,True
HH003161_A4,HH003161,client_2,alternatives,private_markets,retirement_platform,215901.85,False
HH003161_A5,HH003161,client_1,property,primary_residence,insurance,395442.92,False
HH003162_A1,HH003162,joint,brokerage,taxable,retirement_platform,348825.86,True
HH003162_A2,HH003162,client_2,retirement,401k_ira,retirement_platform,136490.64,False
HH003162_A3,HH003162,joint,cash,bank,insurance,64629.23,True
HH003162_A4,HH003162,client_1,alternatives,private_markets,brokerage,17728.18,False
HH003162_A5,HH003162,client_1,property,primary_residence,brokerage,324658.24,False
HH003163_A1,HH003163,client_1,brokerage,taxable,insurance,852913.98,False
HH003163_A2,HH003163,client_1,retirement,401k_ira,retirement_platform,325213.13,False
HH003163_A3,HH003163,client_1,cash,bank,advisor_platform,117195.14,False
HH003163_A4,HH003163,client_1,alternatives,private_markets,bank,73736.17,False
