liability_id,household_id,type,monthly_cost,outstanding,interest_rate,final_payment_date
HH003064_L2,HH003064,loan,222.28,2688.5,16.54,2027-06-01
HH003065_L1,HH003065,mortgage,1613.98,95086.15,4.98,2032-08-19
HH003069_L1,HH003069,mortgage,4498.22,324691.34,5.56,2032-10-01
HH003069_L2,HH003069,loan,568.57,9013.29,21.75,2031-01-19
HH003070_L2,HH003070,loan,184.0,2829.72,15.05,2031-06-19
HH003071_L1,HH003071,mortgage,1883.36,241649.99,4.88,2039-02-10
HH003072_L1,HH003072,mortgage,957.04,70807.73,6.13,2034-01-17
HH003072_L2,HH003072,loan,251.39,1739.66,26.08,2029-03-13
HH003073_L1,HH003073,mortgage,16274.17,228037.4,3.71,2047-08-25
HH003073_L2,HH003073,credit_card,521.92,14064.59,13.91,
HH003074_L1,HH003074,mortgage,1037.72,71249.0,5.11,2032-11-07
HH003077_L1,HH003077,mortgage,1420.56,160299.89,7.07,2038-10-15
HH003078_L1,HH003078,mortgage,1964.13,288026.22,3.48,2040-05-09
HH003078_L2,HH003078,loan,207.81,3718.05,19.97,2029-08-21
HH003079_L1,HH003079,mortgage,2729.8,388113.16,5.01,2040-07-24
HH003079_L2,HH003079,loan,188.09,1785.49,25.05,2029-08-26
HH003080_L1,HH003080,mortgage,5083.67,195706.58,5.65,2030-01-21
HH003082_L2,HH003082,loan,219.98,1721.76,21.8,2028-01-14
HH003083_L2,HH003083,loan,227.17,2205.29,27.92,2030-10-04
HH003084_L1,HH003084,mortgage,6207.75,142933.32,3.17,2037-02-07
HH003084_L2,HH003084,loan,512.42,2837.69,13.61,2032-01-03
HH003085_L1,HH003085,mortgage,1981.61,138574.78,4.67,2032-09-04
HH003085_L2,HH003085,loan,387.77,4077.39,13.14,2030-04-17
HH003087_L1,HH003087,mortgage,4099.54,190838.56,4.12,2030-07-10
HH003088_L2,HH003088,loan,404.45,3858.87,11.07,2033-01-10
HH003090_L1,HH003090,mortgage,745.02,61722.97,5.46,2034-03-03
HH003091_L1,HH003091,mortgage,1166.5,153953.64,4.27,2039-08-20
HH003093_L1,HH003093,mortgage,2307.8,204597.91,4.99,2034-09-11
HH003095_L1,HH003095,mortgage,4635.74,282825.65,5.85,2031-12-19
HH003096_L2,HH003096,loan,231.64,3292.66,22.4,2032-11-16
HH003097_L1,HH003097,mortgage,7341.22,353105.75,4.87,2030-10-07
HH003099_L1,HH003099,mortgage,1328.52,180487.5,4.9,2038-05-31
HH003102_L1,HH003102,mortgage,2578.8,192447.15,4.45,2033-05-15
HH003103_L2,HH003103,loan,194.88,2274.06,8.18,2031-11-20
HH003107_L1,HH003107,mortgage,2358.53,109265.98,5.1,2030-07-10
HH003110_L2,HH003110,loan,720.67,3567.51,15.38,2031-12-10
HH003112_L1,HH003112,mortgage,2947.62,166469.2,4.72,2031-05-16
HH003114_L1,HH003114,mortgage,2947.57,98629.05,5.64,2029-07-25
HH003114_L2,HH003114,loan,547.22,4181.61,25.05,2028-01-28
HH003115_L2,HH003115,loan,196.25,929.14,17.09,2029-06-11
HH003116_L1,HH003116,mortgage,4037.39,221209.36,5.29,2031-08-12
HH003118_L1,HH003118,mortgage,4488.57,151882.09,5.78,2029-08-08
HH003119_L1,HH003119,mortgage,4629.35,194128.3,4.71,2035-11-02
HH003120_L1,HH003120,mortgage,5787.65,546613.12,5.9,2035-05-02
HH003120_L2,HH003120,loan,401.38,4443.85,12.95,2027-09-27
HH003122_L1,HH003122,mortgage,2365.69,86653.09,4.25,2029-09-17
HH003123_L1,HH003123,mortgage,3072.8,179968.59,5.65,2031-06-17
HH003124_L1,HH003124,mortgage,556.24,166572.47,2.5,2054-06-18
HH003125_L2,HH003125,loan,686.66,8808.94,18.02,2028-06-23
HH003126_L1,HH003126,mortgage,1040.6,132612.06,4.54,2037-10-16
HH003126_L2,HH003126,loan,717.51,4901.17,19.51,2028-11-14
HH003127_L1,HH003127,mortgage,4666.45,199529.03,4.02,2030-03-11
HH003127_L2,HH003127,loan,590.61,6584.73,11.46,2029-01-31
HH003130_L2,HH003130,loan,60.73,948.99,8.77,2029-10-02
HH003131_L1,HH003131,mortgage,5331.94,309762.11,5.84,2032-03-15
HH003132_L1,HH003132,mortgage,3251.14,152438.97,5.95,2031-01-25
HH003133_L2,HH003133,loan,104.9,758.79,28.64,2032-06-24
HH003135_L1,HH003135,mortgage,1855.8,79783.29,3.91,2030-05-31
HH003136_L1,HH003136,mortgage,7973.24,202085.37,4.73,2043-02-27
HH003137_L1,HH003137,mortgage,5084.16,404892.25,5.91,2034-02-05
HH003138_L1,HH003138,mortgage,1010.09,121437.51,3.35,2038-11-23
HH003139_L1,HH003139,mortgage,2063.86,116348.93,6.33,2032-05-06
HH003139_L2,HH003139,loan,838.95,12028.43,24.41,2029-06-14
HH003140_L1,HH003140,mortgage,333.4,7510.63,4.63,2028-04-28
HH003140_L2,HH003140,loan,359.07,4025.88,14.92,2029-12-01
HH003141_L1,HH003141,mortgage,1051.27,203595.36,6.85,2045-10-08
HH003142_L1,HH003142,mortgage,1248.55,48153.34,3.34,2029-12-23
HH003142_L2,HH003142,loan,456.23,7734.61,28.74,2033-01-03
HH003143_L1,HH003143,mortgage,1296.92,110894.48,5.87,2034-01-31
HH003144_L1,HH003144,mortgage,2279.07,93030.86,3.91,2030-07-28
HH003145_L1,HH003145,mortgage,6542.25,118310.64,5.07,2051-02-12
HH003145_L2,HH003145,credit_card,1518.43,60289.63,18.35,
HH003146_L1,HH003146,mortgage,534.33,17205.33,4.07,2029-05-16
HH003147_L1,HH003147,mortgage,7001.39,556816.3,5.5,2033-09-16
HH003148_L2,HH003148,loan,500.42,3884.82,26.43,2031-08-09
HH003149_L1,HH003149,mortgage,3270.48,105226.24,3.78,2041-08-29
HH003151_L1,HH003151,mortgage,1185.3,125923.1,5.28,2037-05-02
HH003151_L2,HH003151,loan,773.99,12563.97,24.67,2028-09-08
HH003153_L1,HH003153,mortgage,1941.02,126556.3,5.26,2032-11-29
HH003157_L1,HH003157,mortgage,1276.76,36891.2,5.76,2049-02-04
HH003157_L2,HH003157,loan,280.17,3032.07,21.96,2030-03-26
HH003158_L1,HH003158,mortgage,2884.35,180996.33,6.87,2032-06-20
HH003159_L1,HH003159,mortgage,6313.11,233761.18,5.16,2030-04-09
HH003159_L2,HH003159,loan,432.42,7380.22,9.85,2029-09-20
HH003162_L1,HH003162,mortgage,2552.22,56114.85,3.32,2031-11-13
HH003164_L1,HH003164,mortgage,1949.74,66603.83,5.17,2029-05-24
HH003164_L2,HH003164,loan,235.59,4144.01,21.59,2031-03-12
HH003165_L1,HH003165,mortgage,1060.05,34070.9,6.11,2029-09-03
HH003166_L1,HH003166,mortgage,5294.15,260647.8,5.33,2030-10-16
HH003166_L2,HH003166,loan,632.26,4046.18,22.93,2031-12-24
HH003167_L1,HH003167,mortgage,5589.32,55502.15,3.35,2050-06-30
HH003167_L2,HH003167,credit_card,2156.4,61085.6,8.61,
HH003168_L1,HH003168,mortgage,2511.71,31793.37,5.38,2027-09-09
HH003170_L1,HH003170,mortgage,6578.37,84151.25,3.53,2047-04-29
HH003173_L1,HH003173,mortgage,3558.1,286157.83,4.44,2033-05-14
HH003174_L1,HH003174,mortgage,1944.77,148765.67,4.34,2033-12-17
HH003176_L1,HH003176,mortgage,5045.69,47420.2,5.62,2055-08-05
HH003176_L2,HH003176,credit_card,1120.32,32909.15,14.68,
HH003177_L2,HH003177,loan,208.47,1761.71,15.34,2032-01-21
HH003179_L1,HH003179,mortgage,2156.89,225106.73,5.37,2036-11-28
HH003180_L1,HH003180,mortgage,14404.14,666590.88,6.2,2031-05-12
HH003181_L1,HH003181,mortgage,1715.45,387882.96,8.11,2047-03-30
HH003181_L2,HH003181,loan,254.51,1411.0,22.29,2028-08-13
HH003183_L2,HH003183,loan,381.5,4587.02,24.49,2032-10-19
HH003184_L1,HH003184,mortgage,663.71,94379.98,3.9,2039-01-22
HH003185_L1,HH003185,mortgage,1882.24,144424.61,3.54,2033-02-04
HH003186_L1,HH003186,mortgage,2447.68,181480.18,4.03,2034-05-30
HH003187_L1,HH003187,mortgage,682.59,27415.29,5.08,2030-03-06
HH003188_L1,HH003188,mortgage,7131.46,44758.86,4.07,2050-12-07
HH003188_L2,HH003188,credit_card,531.11,10537.16,20.42,
HH003189_L1,HH003189,mortgage,7201.74,188523.96,5.32,2047-05-28
HH003190_L1,HH003190,mortgage,2131.18,101069.01,3.29,2031-04-02
HH003191_L1,HH003191,mortgage,3040.16,87315.64,4.78,2034-08-25
HH003191_L2,HH003191,credit_card,233.93,7836.57,18.84,
HH003193_L1,HH003193,mortgage,5059.39,326916.88,4.55,2033-01-07
HH003196_L1,HH003196,mortgage,467.98,34275.4,3.31,2034-06-04
HH003196_L2,HH003196,loan,480.14,7606.94,14.17,2027-07-10
HH003197_L1,HH003197,mortgage,1691.18,229414.33,3.48,2040-06-13
HH003199_L1,HH003199,mortgage,806.99,217847.97,5.41,2055-02-25
HH003200_L1,HH003200,mortgage,4231.09,186838.86,7.34,2042-04-14
HH003201_L1,HH003201,mortgage,6726.71,285578.73,5.09,2030-02-28
HH003202_L2,HH003202,loan,880.19,8371.14,15.1,2029-11-27
HH003203_L1,HH003203,mortgage,2404.86,108306.89,4.3,2030-06-10
HH003205_L1,HH003205,mortgage,705.55,39678.18,5.62,2031-04-27
HH003205_L2,HH003205,loan,415.45,6764.65,21.26,2030-07-03
HH003208_L1,HH003208,mortgage,5760.15,56473.25,4.66,2040-07-16
HH003208_L2,HH003208,credit_card,1120.76,16717.5,26.56,
HH003210_L1,HH003210,mortgage,4766.65,503860.24,3.17,2035-12-22
HH003212_L1,HH003212,mortgage,4282.15,111901.58,6.39,2038-05-05
HH003212_L2,HH003212,loan,532.06,4476.16,22.58,2032-10-26
HH003213_L2,HH003213,loan,322.3,4443.38,18.36,2028-10-02
HH003214_L1,HH003214,mortgage,6440.05,208291.5,6.09,2035-12-26
HH003216_L1,HH003216,mortgage,1314.43,46319.24,3.75,2030-01-14
HH003216_L2,HH003216,loan,303.0,4077.56,13.27,2029-05-16
HH003217_L1,HH003217,mortgage,5322.8,186353.31,3.92,2029-08-11
HH003219_L2,HH003219,loan,2165.8,18709.24,17.09,2027-09-03
HH003221_L1,HH003221,mortgage,2766.79,122003.23,4.09,2031-02-25
HH003222_L1,HH003222,mortgage,1318.0,145817.48,5.79,2038-01-29
HH003223_L1,HH003223,mortgage,6750.8,76869.59,5.44,2036-02-28
HH003223_L2,HH003223,credit_card,1032.5,11313.47,18.08,
HH003224_L1,HH003224,mortgage,5669.27,63415.75,3.47,2034-07-12
HH003224_L2,HH003224,credit_card,1469.43,38634.7,16.92,
HH003225_L1,HH003225,mortgage,5026.62,217328.19,5.18,2030-09-22
HH003225_L2,HH003225,loan,611.83,5929.88,24.95,2027-08-03
HH003228_L1,HH003228,mortgage,3491.29,142481.9,3.33,2030-10-20
HH003231_L1,HH003231,mortgage,1456.11,121650.82,4.94,2033-12-27
HH003233_L1,HH003233,mortgage,1942.39,6796.97,4.33,2039-05-19
HH003233_L2,HH003233,credit_card,969.36,36683.68,16.68,
HH003234_L1,HH003234,mortgage,2930.62,170647.77,4.77,2032-03-26
HH003234_L2,HH003234,loan,466.98,6200.49,23.91,2029-07-20
HH003236_L2,HH003236,loan,484.7,2308.55,28.17,2028-12-06
HH003237_L1,HH003237,mortgage,9212.54,251137.67,5.15,2049-04-16
HH003237_L2,HH003237,loan,108.54,442.22,24.89,2031-03-16
HH003238_L1,HH003238,mortgage,2087.03,176259.43,6.13,2034-05-07
HH003238_L2,HH003238,loan,406.03,5565.63,27.19,2031-07-13
HH003239_L1,HH003239,mortgage,1251.38,190558.48,5.62,2040-02-25
HH003240_L2,HH003240,loan,269.51,4261.13,26.61,2028-11-05
HH003241_L1,HH003241,mortgage,317.64,18587.7,6.52,2031-09-09
HH003242_L1,HH003242,mortgage,2091.22,61777.95,3.92,2029-05-12
HH003242_L2,HH003242,credit_card,770.08,24302.17,17.38,
HH003243_L2,HH003243,loan,584.17,6460.89,24.8,2032-12-27
HH003244_L2,HH003244,loan,472.69,6303.62,16.59,2027-10-11
HH003246_L1,HH003246,mortgage,2164.31,66252.94,5.31,2029-04-02
HH003247_L1,HH003247,mortgage,5808.1,87016.86,4.85,2054-06-05
HH003248_L1,HH003248,mortgage,2480.71,52734.34,5.96,2044-11-22
HH003251_L1,HH003251,mortgage,174.08,6449.24,6.15,2029-11-29
HH003252_L1,HH003252,mortgage,3587.05,170830.85,5.44,2030-11-16
HH003252_L2,HH003252,loan,278.18,4760.36,23.97,2032-04-09
HH003253_L1,HH003253,mortgage,378.48,4596.94,3.73,2027-07-31
HH003254_L1,HH003254,mortgage,5273.66,244497.39,4.76,2031-06-05
HH003255_L1,HH003255,mortgage,4800.53,150189.73,3.97,2029-06-27
HH003256_L1,HH003256,mortgage,3332.99,111956.82,4.73,2032-12-25
HH003258_L1,HH003258,mortgage,4827.93,76038.07,6.26,2039-09-28
HH003258_L2,HH003258,credit_card,452.2,15161.64,17.57,
HH003259_L2,HH003259,loan,238.84,3662.58,17.43,2030-01-23
HH003260_L1,HH003260,mortgage,1865.35,71336.78,4.25,2053-06-04
HH003260_L2,HH003260,loan,195.27,2108.07,9.37,2032-10-13
HH003261_L1,HH003261,mortgage,3121.09,36560.55,6.84,2048-04-18
HH003261_L2,HH003261,credit_card,620.97,23953.68,22.57,
HH003266_L2,HH003266,loan,643.63,3357.94,8.79,2032-06-13
HH003267_L2,HH003267,loan,211.72,3020.77,26.21,2028-09-02
HH003268_L1,HH003268,mortgage,3216.57,137092.36,5.67,2030-06-25
HH003270_L2,HH003270,loan,422.35,5021.35,8.06,2032-07-06
HH003272_L2,HH003272,loan,386.93,1782.38,18.2,2030-02-07
HH003277_L1,HH003277,mortgage,3538.48,52134.91,3.03,2053-01-07
HH003277_L2,HH003277,credit_card,268.35,3729.83,19.81,
HH003278_L1,HH003278,mortgage,2387.7,109457.6,4.29,2030-06-02
HH003282_L2,HH003282,loan,265.91,2805.68,24.0,2031-08-01
HH003284_L1,HH003284,mortgage,404.56,96244.01,2.74,2049-10-10
HH003285_L1,HH003285,mortgage,3198.37,93548.46,5.38,2029-05-18
HH003286_L1,HH003286,mortgage,1502.54,57778.73,5.06,2029-09-07
HH003286_L2,HH003286,loan,125.88,981.15,22.45,2033-02-26
HH003287_L1,HH003287,mortgage,8794.44,141225.13,5.36,2041-08-09
HH003287_L2,HH003287,credit_card,2046.51,75263.49,25.79,
HH003289_L1,HH003289,mortgage,2830.57,299545.57,5.07,2037-09-03
HH003290_L1,HH003290,mortgage,1592.23,39024.74,6.02,2028-12-20
HH003291_L2,HH003291,loan,122.84,855.59,13.23,2031-12-07
HH003292_L1,HH003292,mortgage,5444.43,252578.51,5.39,2030-08-19
HH003293_L1,HH003293,mortgage,1082.01,113585.87,4.54,2035-09-08
HH003295_L2,HH003295,loan,214.85,3830.94,20.33,2028-04-19
HH003296_L1,HH003296,mortgage,2970.31,147499.67,5.18,2031-01-05
HH003297_L1,HH003297,mortgage,4199.82,144966.04,6.82,2029-11-01
HH003297_L2,HH003297,loan,356.48,1518.01,9.66,2029-10-31
HH003298_L1,HH003298,mortgage,2592.21,141159.42,4.57,2031-09-10
HH003300_L1,HH003300,mortgage,3343.16,371391.34,4.54,2036-04-20
HH003300_L2,HH003300,loan,229.36,2477.31,10.79,2032-02-02
HH003302_L1,HH003302,mortgage,4371.79,700930.78,3.83,2043-01-02
HH003303_L2,HH003303,loan,477.66,4319.21,23.17,2030-01-28
HH003304_L1,HH003304,mortgage,1674.17,105502.88,5.34,2032-10-01
HH003306_L1,HH003306,mortgage,433.43,13353.42,5.96,2029-04-24
HH003307_L1,HH003307,mortgage,3215.38,158879.47,4.42,2030-11-13
HH003308_L1,HH003308,mortgage,8667.35,104123.76,6.62,2036-04-25
HH003308_L2,HH003308,credit_card,2196.12,46339.51,9.98,
HH003309_L1,HH003309,mortgage,1202.17,170204.78,4.99,2039-07-10
HH003311_L1,HH003311,mortgage,384.07,56163.25,6.67,2041-08-24
HH003312_L1,HH003312,mortgage,11101.04,429870.99,4.17,2030-07-10
HH003312_L2,HH003312,loan,702.68,6894.74,10.43,2030-08-26
HH003313_L1,HH003313,mortgage,5147.49,16595.22,5.67,2056-01-23
HH003313_L2,HH003313,credit_card,727.95,10007.61,26.88,
HH003314_L1,HH003314,mortgage,4974.16,143946.07,5.4,2029-04-23
HH003316_L1,HH003316,mortgage,15632.39,312900.06,6.25,2036-08-16
HH003316_L2,HH003316,credit_card,2255.84,33265.05,19.88,
HH003317_L2,HH003317,loan,461.24,2143.84,10.82,2030-06-09
HH003318_L1,HH003318,mortgage,6359.46,250915.03,4.08,2030-08-26
HH003319_L1,HH003319,mortgage,264.4,6362.32,4.54,2028-09-27
HH003321_L2,HH003321,loan,127.26,1988.32,22.17,2032-01-31
HH003322_L1,HH003322,mortgage,2928.13,177713.93,3.75,2031-11-12
HH003325_L1,HH003325,mortgage,1330.96,80686.55,5.73,2031-08-15
HH003327_L2,HH003327,loan,198.93,3036.23,11.05,2030-08-13
HH003328_L1,HH003328,mortgage,2301.33,87412.69,4.62,2030-01-01
HH003329_L2,HH003329,loan,195.41,1757.91,17.62,2032-01-31
HH003331_L1,HH003331,mortgage,4958.72,167053.26,6.06,2030-01-13
HH003332_L1,HH003332,mortgage,1952.65,250880.49,4.58,2038-08-28
HH003333_L1,HH003333,mortgage,1230.15,114496.97,5.74,2034-12-23
HH003335_L1,HH003335,mortgage,1809.13,143421.78,5.36,2033-07-03
HH003336_L1,HH003336,mortgage,1937.94,170182.55,5.7,2035-11-08
HH003336_L2,HH003336,loan,191.47,1015.61,20.64,2029-08-18
HH003337_L1,HH003337,mortgage,3725.42,201232.18,5.02,2032-04-11
HH003338_L1,HH003338,mortgage,3196.11,177628.61,5.25,2031-11-15
HH003339_L1,HH003339,mortgage,3540.64,289008.09,5.51,2034-11-16
HH003340_L1,HH003340,mortgage,4181.21,221276.64,5.48,2032-01-02
HH003342_L1,HH003342,mortgage,5435.26,240140.05,2.74,2030-11-22
HH003343_L1,HH003343,mortgage,3024.1,180880.44,4.46,2032-05-27
HH003344_L1,HH003344,mortgage,9880.35,373279.67,6.03,2030-01-12
HH003345_L2,HH003345,loan,214.71,3303.86,18.82,2033-04-12
HH003347_L1,HH003347,mortgage,1268.3,66678.0,7.18,2031-01-26
HH003348_L1,HH003348,mortgage,2415.83,198851.51,4.46,2034-10-18
HH003349_L1,HH003349,mortgage,4238.21,237112.46,4.16,2032-03-13
HH003351_L1,HH003351,mortgage,2441.01,120973.72,4.35,2030-08-24
HH003352_L1,HH003352,mortgage,1169.92,81885.11,5.86,2032-11-09
HH003353_L2,HH003353,loan,528.96,2638.09,28.84,2031-02-01
HH003354_L1,HH003354,mortgage,6254.74,187764.83,3.93,2053-08-17
HH003355_L2,HH003355,loan,315.92,3105.28,28.07,2028-06-05
HH003356_L1,HH003356,mortgage,906.48,23501.5,4.91,2040-07-23
HH003357_L1,HH003357,mortgage,3717.11,73257.36,5.4,2042-10-13
HH003359_L1,HH003359,mortgage,4886.51,303702.36,4.77,2032-02-05
HH003359_L2,HH003359,loan,381.43,3243.64,21.03,2028-11-02
HH003363_L1,HH003363,mortgage,11734.05,300346.17,4.03,2053-05-19
HH003364_L1,HH003364,mortgage,5334.85,72461.47,6.94,2053-08-24
HH003364_L2,HH003364,credit_card,1031.88,14492.89,25.49,
HH003366_L1,HH003366,mortgage,2182.33,16787.81,4.64,2035-10-06
HH003366_L2,HH003366,credit_card,1521.71,50151.65,8.5,
HH003368_L2,HH003368,loan,99.73,1121.42,22.69,2031-12-03
HH003369_L1,HH003369,mortgage,2940.47,102363.58,4.68,2029-12-01
HH003369_L2,HH003369,loan,534.47,4258.38,17.24,2028-11-09
HH003370_L1,HH003370,mortgage,1075.09,86703.57,6.22,2033-06-01
HH003371_L1,HH003371,mortgage,4423.35,88314.64,4.17,2053-11-18
HH003371_L2,HH003371,credit_card,898.16,28636.66,21.79,
HH003373_L2,HH003373,loan,228.71,2526.98,23.09,2032-06-03
HH003375_L1,HH003375,mortgage,2256.91,113538.31,5.95,2031-03-20
HH003375_L2,HH003375,loan,358.0,3136.94,26.42,2029-03-22
HH003376_L1,HH003376,mortgage,867.34,37524.49,4.3,2030-07-28
HH003379_L1,HH003379,mortgage,2343.89,111596.81,4.89,2031-06-17
HH003381_L1,HH003381,mortgage,780.83,50273.2,4.07,2032-06-12
HH003383_L2,HH003383,loan,68.32,726.41,12.8,2027-05-29
HH003384_L1,HH003384,mortgage,5364.16,121605.24,4.72,2037-01-27
HH003384_L2,HH003384,credit_card,698.4,13025.13,15.16,
HH003385_L1,HH003385,mortgage,2155.36,81343.76,5.63,2029-12-04
HH003385_L2,HH003385,loan,558.75,8695.82,13.64,2030-09-11
HH003386_L1,HH003386,mortgage,3807.53,266214.74,6.37,2032-09-07
HH003387_L1,HH003387,mortgage,7113.58,223391.85,4.37,2029-01-24
HH003387_L2,HH003387,loan,198.14,1650.2,9.4,2031-11-16
HH003388_L2,HH003388,loan,155.39,917.59,22.91,2028-06-09
HH003389_L1,HH003389,mortgage,3930.3,35934.16,4.19,2052-10-22
HH003389_L2,HH003389,credit_card,429.27,12737.62,27.2,
HH003390_L1,HH003390,mortgage,215.89,15825.48,5.05,2033-07-09
HH003391_L1,HH003391,mortgage,7381.55,84993.57,4.66,2048-10-28
HH003391_L2,HH003391,credit_card,1605.5,30207.56,15.55,
HH003392_L1,HH003392,mortgage,7381.49,79011.19,5.26,2036-04-12
HH003392_L2,HH003392,credit_card,1102.38,13594.61,16.28,
HH003394_L1,HH003394,mortgage,7592.18,112568.02,7.85,2052-07-20
HH003394_L2,HH003394,credit_card,625.63,13952.0,21.58,
HH003395_L2,HH003395,loan,966.57,13691.16,27.72,2029-08-12
HH003396_L1,HH003396,mortgage,2004.22,50204.26,4.53,2045-08-11
HH003397_L1,HH003397,mortgage,2045.35,124541.51,6.54,2032-01-08
HH003398_L1,HH003398,mortgage,4903.93,167444.54,4.54,2029-11-30
HH003400_L1,HH003400,mortgage,2290.57,277277.36,6.4,2037-04-30
HH003400_L2,HH003400,loan,118.4,1620.44,11.78,2028-11-30
HH003402_L1,HH003402,mortgage,3153.21,173326.8,5.07,2031-10-19
HH003403_L2,HH003403,loan,594.23,8297.54,20.22,2030-11-25
HH003405_L2,HH003405,loan,244.37,1764.21,13.72,2031-04-14
HH003406_L2,HH003406,loan,424.48,3391.78,10.94,2029-10-29
HH003408_L1,HH003408,mortgage,7481.87,41648.33,4.7,2053-08-22
HH003408_L2,HH003408,credit_card,800.54,18547.81,18.13,
HH003409_L2,HH003409,loan,225.88,3784.59,8.62,2031-03-02
HH003410_L1,HH003410,mortgage,6190.97,113600.66,3.85,2039-09-02
HH003410_L2,HH003410,credit_card,492.09,18945.23,21.16,
HH003411_L2,HH003411,loan,424.64,4821.35,25.16,2029-07-08
HH003412_L1,HH003412,mortgage,1351.14,54805.27,5.17,2030-07-10
HH003413_L1,HH003413,mortgage,2214.47,59421.38,2.5,2053-08-28
HH003414_L1,HH003414,mortgage,4216.89,116059.92,5.45,2034-12-22
HH003417_L1,HH003417,mortgage,4477.07,162649.62,7.13,2030-02-19
HH003421_L1,HH003421,mortgage,3003.96,289017.4,5.82,2036-06-04
HH003422_L1,HH003422,mortgage,3400.19,281201.36,6.52,2035-01-09
HH003424_L1,HH003424,mortgage,4994.33,26773.58,4.02,2035-02-22
HH003424_L2,HH003424,credit_card,450.69,9483.04,12.67,
HH003428_L1,HH003428,mortgage,3036.57,180880.56,4.59,2032-03-10
HH003429_L1,HH003429,mortgage,3193.38,186437.2,4.6,2032-03-23
HH003430_L1,HH003430,mortgage,5275.95,230237.6,3.01,2030-07-26
HH003430_L2,HH003430,loan,378.51,4630.21,11.44,2027-06-15
HH003432_L1,HH003432,mortgage,1637.61,69120.47,4.29,2030-10-01
HH003433_L1,HH003433,mortgage,2973.43,86356.36,3.87,2028-11-07
HH003433_L2,HH003433,loan,120.84,639.19,28.48,2030-05-16
HH003434_L1,HH003434,mortgage,398.96,10347.42,4.75,2028-08-07
HH003435_L1,HH003435,mortgage,3859.18,344538.17,4.62,2034-11-25
HH003438_L2,HH003438,loan,164.61,2317.0,13.78,2027-06-02
HH003441_L1,HH003441,mortgage,5687.68,117226.97,3.91,2051-01-15
HH003441_L2,HH003441,credit_card,978.64,23563.75,19.4,
HH003442_L1,HH003442,mortgage,2608.4,30621.25,5.81,2027-06-11
HH003444_L1,HH003444,mortgage,8112.77,100186.45,6.61,2035-10-06
HH003444_L2,HH003444,credit_card,915.28,21868.93,12.53,
HH003445_L1,HH003445,mortgage,3038.62,243665.1,4.76,2034-04-16
HH003447_L1,HH003447,mortgage,4651.41,113834.89,3.26,2032-06-14
HH003447_L2,HH003447,credit_card,944.94,30306.16,27.54,
HH003449_L1,HH003449,mortgage,4429.93,79616.74,3.11,2050-12-10
HH003450_L1,HH003450,mortgage,2468.87,128223.29,6.01,2053-11-18
HH003453_L1,HH003453,mortgage,214.0,15905.79,4.77,2032-11-29
HH003455_L1,HH003455,mortgage,3499.91,125548.87,3.84,2029-11-03
HH003456_L1,HH003456,mortgage,1990.19,69817.36,6.47,2029-06-26
HH003457_L1,HH003457,mortgage,4193.14,108243.12,4.43,2055-09-20
HH003459_L1,HH003459,mortgage,8246.33,467317.42,3.58,2032-06-03
HH003460_L1,HH003460,mortgage,3686.74,117737.05,4.56,2029-10-08
HH003462_L1,HH003462,mortgage,3099.3,186701.17,5.37,2032-08-06
HH003463_L1,HH003463,mortgage,2361.88,71435.59,6.25,2032-04-19
HH003464_L1,HH003464,mortgage,1357.55,23581.44,4.97,2043-09-08
HH003465_L1,HH003465,mortgage,2522.53,88884.75,3.86,2029-11-05
HH003466_L1,HH003466,mortgage,2072.02,95142.75,4.91,2030-09-19
HH003467_L1,HH003467,mortgage,2655.88,18226.63,4.33,2038-12-21
HH003467_L2,HH003467,credit_card,1485.66,36037.9,24.69,
HH003468_L2,HH003468,loan,440.97,3342.77,15.02,2032-02-29
HH003470_L1,HH003470,mortgage,2311.74,59718.6,4.52,2039-02-24
HH003471_L1,HH003471,mortgage,4253.25,140906.24,3.72,2042-12-18
HH003472_L1,HH003472,mortgage,4198.17,163805.15,6.27,2029-12-06
HH003473_L1,HH003473,mortgage,4618.66,204178.99,4.59,2030-10-02
HH003474_L1,HH003474,mortgage,1436.41,99426.28,4.24,2033-04-25
HH003477_L1,HH003477,mortgage,1065.27,135310.79,3.48,2039-07-08
HH003480_L1,HH003480,mortgage,2436.44,166034.21,4.59,2032-09-07
HH003481_L1,HH003481,mortgage,4112.51,19373.76,4.3,2056-03-13
HH003481_L2,HH003481,credit_card,718.98,24926.21,17.73,
HH003482_L1,HH003482,mortgage,726.03,65786.34,4.83,2035-03-18
HH003482_L2,HH003482,loan,321.33,4737.63,10.43,2032-04-04
HH003483_L2,HH003483,loan,368.98,6459.59,26.72,2027-05-09
HH003486_L2,HH003486,loan,225.17,2902.04,28.41,2031-07-07
HH003487_L1,HH003487,mortgage,2516.32,156160.04,4.64,2031-11-08
HH003488_L1,HH003488,mortgage,4673.73,712261.22,6.08,2040-04-05
HH003491_L1,HH003491,mortgage,3612.81,146653.26,4.08,2046-10-18
